ID,Rating,Votes,Date,Title,Author,Publisher
25917140,7.1,006153,2014-8-1,不要让未来的你，讨厌现在的自己,特立独行的猫,武汉出版社
25984204,7.3,049255,2014-9-1,乖，摸摸头,大冰,湖南文艺出版社
25878880,8.9,000864,2014-7,认识艺术（全彩插图第8版）,[美]马克·盖特雷恩,世界图书出版公司
26146992,7.4,006468,2014-11-1,我们为什么会分手？,毛路 / 赵珈禾,北京联合出版公司
25858068,7.4,008618,2014-4-10,100个基本,[日]松浦弥太郎,浦睿文化/湖南人民出版社
25913058,7.8,003679,2014-7-1,我爱这哭不出来的浪漫,严明,广西师范大学出版社
25808222,8.1,007265,2014-3-1,黄,安东尼,长江文艺出版社
25827271,7.2,000766,2014-3-1,吃早餐，彻底改变了我,Hana / 卤猫,中国华侨出版社
25982254,8.1,012096,2014-10,大萝卜和难挑的鳄梨,(日)村上春树,南海出版公司
25844017,8.5,001408,2014-2-1,讲谈社·中国的历史（十卷本）,(日) 宫本一夫 / (日) 平势隆郎 / (日) 鹤间和幸 / (日) 金文京 / (日) 川本芳昭 / (日) 气贺泽保规 / (日) 小岛毅 / (日) 杉山正明 / (日) 上田信 / (日) 菊池秀明,广西师范大学出版社
25898124,7.6,006200,2014-6,得未曾有,庆山,北京十月文艺出版社
25872094,7.3,001907,2014-4,如何看一幅画,[法]弗朗索瓦丝・芭布－高尔（Françoise Barbe-Gall）,中信出版社
25811462,8.2,011653,2014-3,小顾聊绘画·壹,顾爷,中信出版社
25827812,7.4,001559,2014-2-28,我这个普通人的生活,张佳玮,湖北教育出版社
25980669,6.9,000772,2014-11,带人的技术,[日]石田淳,北京联合出版公司·后浪出版公司
25811785,7.3,002627,2014-3,莫奈和他的眼睛,张佳玮,译林出版社
25913413,8.1,002497,2014-9-1,四季便当,[日]吉井忍,广西师范大学出版社
25918524,7.5,000941,2014-7,美好百科：这个知识点超纲了,王欢欢,中信出版社
25846182,7.4,008889,2014-4-1,鱼羊野史·第1卷,高晓松,湖南文艺出版社
25920202,8.6,006429,2014-8,泛若不系之舟,傅真,中信出版社
25822105,8.3,010257,2014-3-1,无缘社会,日本NHK特别节目录制组,上海译文出版社
25978468,7.6,001258,2014-10-1,遇见孩子，遇见更好的自己,【美】赛西•高夫 / 戴维•托马斯 / 梅丽莎•切瓦特桑,新世界出版社·阳光博客
25833450,7.6,003907,2014-4,奇石,[美] 彼得·海斯勒,上海译文出版社
25986341,8.1,011493,2014-10-1,万万没想到,万维钢（同人于野）,电子工业出版社
25928983,7.6,004886,2014-8,周鸿祎自述,周鸿祎,中信出版社
25935074,8.1,002013,2014-11,文·堺雅人：憧憬的日子,(日) 堺雅人,人民文学出版社
25870967,8.2,000811,2014-5,时蔬小话,阿蒙,商务印书馆
25886351,7.5,007893,2015-1,耶路撒冷三千年,[英]西蒙•蒙蒂菲奥里,民主与建设出版社
