ID,Rating,Votes,Date,Title,Author,Publisher
01674326,9.2,000015,2005年7月1日,微积分教程,(美)安申尔、哥德费尔德|主编,高等教育出版社
04150575,0.0,000004,2009-11,完备开曲面上全曲率的几何,盐滨胜博 / 盐谷隆 / 田中实,高等教育出版社
01672958,9.1,000083,2005-7,初等几何的著名问题,[德]Felix Klein,高等教育出版社
03045504,0.0,000002,2007-12,Markov过程导论,斯注克,高等教育出版社
02289059,8.5,000019,2007-1,偏微分方程,莱文,高等教育
02196426,9.3,000022,2007-6,有限群的线性表示,[法] Jean-Pierre Serre,高等教育出版社
04787994,9.6,000070,2010-3,数学在19世纪的发展（第一卷）,F.克莱因,高等教育出版社
04828877,9.0,000058,2010-4,数论,[法]André Weil,高等教育出版社
02117186,9.4,000043,2007-4,数论教程,塞尔,高等教育出版社
01954341,8.9,000038,2006-6,基础偏微分方程,(美)布利克、(美)科达斯/国别：,高等教育出版社
01674329,9.6,000056,2005-7,高等微积分,Lynn H. Loomis / Shlomo Sternberg,北京蓝色畅想图书发行有限公司（原高等教育出版社）
01953108,8.7,000034,2007-11,分析学,Elliott H. Lieb / Michael Loss,高等教育出版社
