ID,Rating,Votes,Date,Title,Author,Publisher
01059419,8.1,090739,2003-4,海边的卡夫卡,[日] 村上春树,上海译文出版社
01291809,8.6,037086,2002-12,世界尽头与冷酷仙境,[日] 村上春树,上海译文出版社
03335362,8.5,010208,2009-1,大教堂,[美] 雷蒙德·卡佛,译林出版社
03013903,8.1,016396,2008-2,漫长的告别,[美] 雷蒙德·钱德勒,新星出版社
03168469,7.6,002947,2008-7,去中国的小船,[日] 村上春树,上海译文出版社
01015452,8.3,034929,2001-8,国境以南 太阳以西,[日] 村上春树,上海译文出版社
01019428,8.0,010748,2001-8,一九七三年的弹子球,[日] 村上春树,上海译文出版社
01079440,8.1,017527,2002-12,遇到百分之百的女孩,[日] 村上春树,上海译文出版社
03662751,8.7,000852,2009-8,公羊的节日,[秘] 马里奥·巴尔加斯·略萨,上海译文出版社
04140447,8.3,000827,2009-11,绿房子,[秘] 马里奥·巴尔加斯·略萨,人民文学出版社
01292227,8.8,006813,2000,霍乱时期的爱情,[哥] 加西亚·马尔克斯,敦煌文艺出版社
01046483,8.9,000548,2001-8,超越爱情的永恒之死,[哥伦比亚] 加西亚·马尔克斯,浙江文艺出版社
01807562,9.1,001055,1982年10月,加西亚·马尔克斯中短篇小说集,加西亚·马尔克斯,上海译文出版社
01033449,8.5,000729,1989,巨人三传,罗曼罗兰,安徽文艺出版社
01186392,8.7,010619,1957-1-1,约翰·克利斯朵夫,（法）罗曼·罗兰,人民文学出版社
01212152,7.8,004696,2002-12,萤,[日] 村上春树,上海译文出版社
01105150,9.0,000580,2003-01-01,菲雅尔塔的春天,纳博科夫,浙江文艺出版社
01469743,8.2,000110,2004-11,天赋,纳博科夫,译林出版社
01395797,9.0,000207,1995年10月1日,海明威短篇小说全集(上),海明威,上海译文出版社
01083804,8.3,001356,2004-6-1,永别了，武器,海明威(Ernest Hemingway),上海译文出版社
01175088,8.0,000102,2004-6,过河入林,海明威,上海译文
04618805,7.9,000262,2010-6,圣殿,[美]威廉·福克纳 / William Faulkner,上海译文出版社
01847595,8.4,000092,1990-8,熊,[美] 威廉·福克纳,上海译文出版社
01001147,8.9,000242,2004-08,去吧，摩西,（美）威廉・福克纳,上海译文出版社
02170469,8.9,001789,2007-7,喧哗与骚动,(美)威廉·福克纳,上海译文出版社
05446490,8.8,003544,2011-4,宇宙奇趣全集,伊塔洛·卡尔维诺,译林出版社
01082946,8.8,002153,2004-4-1,我弥留之际,福克纳,上海译文出版社
03131613,8.5,000715,2008-7,八月之光,[美]威廉·福克纳,上海译文出版社
01082945,9.3,000325,2004-04,押沙龙，押沙龙！,（美）威廉・福克纳,上海译文出版社
01159935,7.5,000892,2004-5-1,恋爱中的女人,(英)劳伦斯,中国社会科学出版社
02036573,7.7,002346,2007-3,儿子与情人,[英]戴·赫·劳伦斯,上海译文出版社
03684227,8.7,002346,2009-5,巴黎的忧郁,[法]夏尔·波德莱尔,上海译文出版社
06152979,8.7,001439,2011-4,恶之花,[法]波德莱尔,人民文学出版社
03127861,8.6,000411,2008-7,情感教育,[法]居斯塔夫·福楼拜,上海译文出版社
01287864,9.4,001994,2003-3-1,庄子,王岩峻,山西古籍出版社
01019568,9.3,121941,1998-05,三国演义（全二册）,[明] 罗贯中,人民文学出版社
02266339,8.7,000689,1978-09-01,贝多芬传,(法)罗曼·罗兰,人民音乐出版社
01073708,9.0,009438,1963-4-1,牡丹亭,汤显祖,人民文学出版社
01077917,7.5,001598,2003-07,四十一炮,莫言,春风文艺出版社
