ID,Rating,Votes,Date,Title,Author,Publisher
01609721,7.6,000095,1999-6,海洋科学导论,冯士筰,高等教育出版社
01626392,8.4,001437,2004-11-01,女士品茶,David Salsburg 萨尔斯伯格,中国统计出版社
03392046,8.2,009997,2009-1,当彩色的声音尝起来是甜的,科学松鼠会 编著,上海三联书店
01021456,8.5,000259,1990-05,我怎样设计飞机,[美] 凯利·约翰逊 / 玛吉·史密斯,航空工业出版社
01013707,8.8,000464,2003-01,大众天文学(上下两册),C.弗拉马里翁,广西师范大学出版社
01905742,8.8,001837,2006-9,金枝（上下册）,[英] J.G.弗雷泽,新世界出版社
03014162,9.1,000466,2005,叔本华的治疗,欧文·亚龙,希望出版社
01803961,8.2,000286,2006-2,双螺旋,[美] J. D. 沃森,科学出版社
01493134,8.6,000660,2006-1,文化人类学,（美）威廉·A·哈维兰,上海社会科学出版社
01072147,7.6,000094,2002-06,灵魂机器的时代：当计算机超过人类智能时,（美）库兹韦尔 / Ray Kurzweil,上海译文出版社
03053148,7.6,000104,2008-4,埃及考古学,刘文鹏,生活·读书·新知三联书店
01219557,9.0,000215,2005-01-01,创世纪的第八天,[美] 霍勒斯·贾德森(Horace Freeland Judson),上海科学技术出版社
01650993,9.1,000194,2005,Lehninger生物化学原理（第3版）,David L.Nelson / Michael M.Cox,高等教育出版社
01138353,8.7,000689,2003-11,统计学的世界,[美] 戴维·S.穆尔,中信出版社
01102715,9.1,009667,2002-11,从一到无穷大,[美] G. 伽莫夫,科学出版社
02348477,9.2,000094,2007-11-1,理解航天,Jerry Jon Sellers / William J. Astore / Robert B. Giffen / Wiley J. Larson,清华大学出版社
01102235,8.4,000797,2008-3,机器学习,(美)Tom Mitchell,机械工业出版社
02311306,9.1,000068,2006-12,搏击沧海,许靖华,地质出版社
01436119,8.9,000654,2005-9-1,训诂学,郭在贻,中华书局
03162179,8.5,001682,2008-9,一个广告人的自白,大卫·奥格威,中信出版社
01007073,8.0,000618,2004-01,语言本能,史迪芬·平克,汕头大学出版社
02057864,8.9,000558,1989-7,风景园林设计要素,诺曼·K·布思,中国林业出版社
02042417,8.4,000173,1997,花的智慧,(比)莫里斯·梅特林克,漓江出版社
01485731,9.6,001679,2006-1,原动画基础教程,理查德·威廉姆斯,中国青年出版社
01834728,8.8,000872,2006.1,人工智能的未来,Jeff Hawkins,陕西科学技术出版社
02033946,7.0,000122,2007-2,清洁与高雅,[英] 劳伦斯·赖特,商务印书馆
01476651,9.0,017646,2006-1,社会心理学,[美] 戴维·迈尔斯,人民邮电出版社
03162991,9.6,014952,2008-04,艺术的故事,[英] 贡布里希 (Sir E.H.Gombrich),广西美术出版社
01684120,7.7,000487,2006-5,思维的版图,理查德.尼斯贝特,中信出版社
02124111,8.9,000403,2012-2,世界科学技术通史,麦克莱伦第三 / 哈罗德·多恩,上海科技教育出版社
01024846,9.2,001824,1998-07-01,所罗门王的指环,(奥)劳伦兹,中国和平出版社
01037440,8.2,000062,1998-8,普通地质学简明教程,杨伦 / 等,中国地质大学出版社
01148561,0.0,000009,2004-1,机械设计手册.单行本.机械振动·机架设计,成大先,化学工业出版社
02115558,0.0,000008,2007-5,综合评价理论、方法及应用,郭亚军,科学
01944205,8.9,001307,2007-1,追寻记忆的痕迹,[美] 埃里克·坎德尔,中国轻工业出版社
02495859,0.0,000004,2003-9-15,Kirklin/Barratt-Boyes Cardiac Surgery,Nicholas T. Kouchoukos / Eugene H. Blackstone / Donald B. Doty / Frank L. Hanley / Robert B. Karp,Churchill Livingstone
01661864,8.1,001497,2005-5,安藤忠雄连战连败,(日)安藤忠雄,中国建筑工业出版社
01221479,8.9,001695,2005-2-1,与“众”不同的心理学,Keith E.Stanovich,中国轻工业出版社
01219421,8.2,000201,2004-9,实验心理学,M.Kimberly MacLin / Robert L.Solso,中国轻工业出版社
02046227,7.1,000027,2007-02-01,信息时代的儿童发展,桑德拉·L.卡尔弗特,商务印书馆
01251988,7.0,000025,2003-9,全球化下的社会变迁与非政府组织,范丽珠,上海人民出版社
03016463,7.8,000979,2008-2,登天的感觉,岳晓东,上海人民出版社
01179807,8.7,000898,2004-8-1,计算机网络,Andrew S. Tanenbaum,清华大学出版社
02130743,9.1,000641,2007-6,离散数学及其应用（原书第5版）,[美] Kenneth H. Rosen,机械工业出版社
01010587,8.1,000495,1998-9-1,古典作曲家排行榜,菲尔·G·古尔丁,海南出版社
01870268,8.6,004918,2006-8,美国大城市的死与生（纪念版）,[加拿大] 简·雅各布斯,译林出版社
01051703,7.8,000115,1998-10,相同与不同,Roald Hoffmann,吉林人民出版社
01032501,8.8,016305,2003-10,心理学与生活,[美] 理查德·格里格 / 菲利普·津巴多,人民邮电出版社
01790005,8.5,000537,2006-6,蒙面骑士,戴锦华 / 刘健芝 主编,上海人民出版社
01507170,9.0,001825,1985-3,外部空间设计,芦原义信,中国建筑工业出版社
02005481,9.0,000949,2007-1,法律之门,[美] 博西格诺,华夏出版社
01552290,8.8,000312,2003-5,诤语良言,刘其中,新华出版社
01472946,8.4,004874,2006-1,《华尔街日报》是如何讲故事的,[美] 威廉·E.布隆代尔,华夏出版社
03160549,8.6,000956,2008-6,建筑空间组合论,彭一刚,中国建筑工业出版社
01448727,8.4,000593,1999,博弈论基础,(美)罗伯特.吉本斯,北京-中国社会科学出版社
02345964,8.4,000445,2007,超越CSS,Andy Clarke,人民邮电出版社
01218272,6.6,000153,2004-7,最大的小发明,里布金斯基,百花文艺出版社
01182434,9.4,000075,2004-10-1,环境科学（上下）,Barbara Woodworth Saigo / William P.Cunningham / William P.Cunningham / 戴树桂 / Barbara Woodworth Saigo,科学出版社
02180067,9.6,000127,2007-6,计算流体力学基础及其应用,约翰D.安德森,机械工业出版社
03142280,7.8,000887,2008.06,梦断代码,Scott Rosenberg,电子工业出版社
01649508,7.1,000020,2002-12,工程热力学,曾丹苓,高等教育
01453761,8.6,000139,2005-7,改变世界的方程,哈拉尔德·弗里奇 (Fritzsch H.),上海科技教育出版社
