ID,Rating,Votes,Date,Title,Author,Publisher
01486724,7.3,000065,2005-10,朱高正讲康德,朱高正,北京大学出版社
03069659,8.3,000040,2008-4,康德判断力之批判,康德,西北大学
01159944,7.1,000017,2004-1,康德与启蒙,刘小枫/陈少明主编,华夏出版社
03686807,8.8,000068,2009-4,战争与和平的权利,[美] 塔克,译林出版社
02159449,7.5,000015,1986.9,康德生平,（德）卡尔·福尔伦德,商务印书馆
01028268,8.8,002582,2001-6,正义论,[美] 约翰·罗尔斯,中国社会科学出版社
01432078,8.1,000836,2003-1,历史的终结及最后之人,（美）弗朗西斯·福山,中国社会科学出版社
02138068,8.9,000173,2007-4,真理与方法（修订本）,伽达默尔,商务印书馆
01810944,8.7,001051,2006-4,启蒙辩证法,[德] 马克斯·霍克海默 / 西奥多·阿道尔诺,上海人民出版社
01051349,8.4,000578,2010-9-1,法国革命论,柏克,商务印书馆
03215031,0.0,000001,2004-08-31,《永久和平论》解读,Immanuel Kant,Akademie Verlag GmbH
01018382,7.4,000129,1998-3,论国家的作用,（德）洪堡,中国社会科学出版社
01427769,8.2,000159,2005,启蒙的时代,以赛亚·伯林,译林出版社
01023240,6.7,000034,2001-1-1,万民法,约翰・罗尔斯,吉林人民出版社
01019509,8.3,000186,2000-01,政治自由主义,（美）约翰・罗尔斯,译林出版社
03035631,8.5,000520,2008-4,康德传,[美]曼弗雷德·库恩,世纪出版集团 上海人民出版社
02247152,8.2,000025,2007.09,道德哲学的问题,T.W.阿多诺,人民出版社
01546940,8.6,000026,2001年01月,康德的自由理论,阿利森,辽宁教育出版社
01393220,8.9,000106,2005-05,启蒙运动与现代性,（美）詹姆斯・施密特,上海人民出版社
02565771,0.0,000000,2006-2-6,In Kant&#39;s Wake,Tom Rockmore,Wiley-Blackwell
02558783,0.0,000001,2006-8-11,A Companion to Kant,Bird,Graham 编,Wiley-Blackwell
02557480,0.0,000002,2006-5-11,The Cambridge Companion to Kant and Modern Philosophy,Guyer,Paul 编,Cambridge University Press
01134541,0.0,000008,2003-07-14,康德政治著作选,康德,中国政法大学出版社
01315237,8.5,000316,2005-05,永久和平论,[德] 伊曼努尔·康德,上海人民出版社
02010026,9.1,000082,2007-1,康德著作全集（第5卷）,康德,中国人民大学出版社
01216737,9.0,004236,2004-10,纯粹理性批判,康德,人民出版社
01223897,9.2,000852,2004-5,实践理性批判,[德] 康德,人民出版社
01137244,9.1,001169,2002-12,判断力批判,[德] 康德,人民出版社
02026271,8.0,000041,2007-1,康德,奥特弗里德·赫费,人民出版
01455362,9.2,000530,1990,历史理性批判文集,(德)康德,商务印书馆
