ID,Rating,Votes,Date,Title,Author,Publisher
25763661,8.2,000110,2013-10-1,积极心理学,C.R.斯奈德 (Snyder C.R.) / 沙恩·洛佩斯 (Lopez S.J.),人民邮电出版社
02886833,0.0,000004,2004-1,Handbook of Self-determination Research,Deci,Edward L. (EDT)/ Ryan,Richard M. (EDT),Boydell &amp; Brewer Inc
05355810,0.0,000002,2010-6-1,Smile Or Die: How Positive Thinking Fooled America and the World,Barbara Ehrenreich,Granta Books (UK)
02230650,0.0,000011,2003-9,Natural Symbols,Mary Douglas,Routledge
05302850,7.5,000044,2010-9-14,The Happiness Advantage,Shawn Achor,Crown Business
06896462,8.4,000131,2012-3-13,The Righteous Mind,Jonathan Haidt,Pantheon
02268526,0.0,000001,2008-01-10,Spark,John J. Ratey,Little,Brown and Company
03564126,0.0,000003,2009-01-12,Born to Be Good,Dacher Keltner,W.W. Norton &amp; Co.
01764467,8.8,000059,2003-3-6,Authentic Happiness,Martin Seligman,Nicholas Brealey Publishing
04129698,0.0,000001,2008-07-30,Positive Psychology At The Movies,Ryan M. Niemiec / Danny Wedding,Hogrefe Publishing
06510688,8.0,000775,2011-6,看见成长的自己,卡罗尔·徳韦克,中信出版社
06019667,7.6,000305,2011-4,选择的艺术,席娜•伊加尔（Sheena Iyengar）,中信出版社
04010185,8.0,002353,2009-9,哪来的天才？,[美] 杰夫·科尔文,中信出版社
01323270,8.3,000056,2003-12,自我效能（上下册）,A·班杜拉,华东师范大学出版社
01437973,8.7,003732,2005-10,亲密关系,[美] 莎伦·布雷姆 / 丹尼尔·珀尔曼 / 罗兰·米勒 / 苏珊·坎贝尔,人民邮电出版社
04152441,8.1,000031,2009-11,生而向善,达契尔·克特纳,中国人民大学出版社
01964398,7.9,000146,2007-1,幸福之源,(德)斯特凡.克莱因,中信出版社
03633901,0.0,000008,2008-09-16,Happiness,Ed Diener / Robert Biswas-Diener,Wiley-Blackwell
02902630,0.0,000003,2005-3-10,Handbook of Positive Psychology,Snyder,C. R. (EDT)/ Lopez,Shane J. (EDT),Oxford University Press,USA
02847213,0.0,000007,2004-4-8,Character Strengths and Virtues,Christopher Peterson / Martin Seligman,Oxford University Press,USA
02138920,8.0,000258,2007-7,撞上快乐,(美)丹尼尔.吉尔伯特,中信出版社
02329627,7.6,000053,2008-1,心理资本,路桑斯,中国轻工业
01419011,8.9,000133,1991-03-13,Flow,Mihaly Csikszentmihalyi,Harper Perennial
02846036,0.0,000004,2004-8-11,Positive Psychology in Practice,Linley,P. Alex (EDT)/ Joseph,Stephen/ Linley,P. Alex/ Joseph,Stephen (EDT)/ Seligman,Martin E. P. (FRW),Wiley
05395411,7.5,000171,2010-12-20,习得性无助,：（美）克里斯托弗·彼得森 （Christopher Peterson）史蒂文·迈尔（Steven F.Maier）　　　马丁·塞利格曼（Martin E.P.Seligman）,机械工业出版社
01084954,8.7,000104,2001-11,创造性,[美] 米哈伊·奇凯岑特米哈伊,上海译文出版社
02329651,7.5,000171,2008-1,积极心理学,卡尔,中国轻工业出版社
04200626,8.3,000039,2010-1,积极心理学团体活动课操作指南,阳志平,机械工业
04926701,8.3,000072,2010-8,打开积极心理学之门,克里斯托弗·彼得森(Christopher Peterson),机械工业出版社
04911319,7.4,000289,2010-6,积极心理学,克里斯托弗·彼得森,群言出版社
02309200,8.0,000143,2007-12,心理定向与成功,卡罗尔·德韦克,人民邮电出版社
01722049,7.8,000242,2005-10,无从选择,[美国] 巴里·施瓦茨,中国商务出版社
03657964,0.0,000003,2009-2,双城记,石丹理//韩晓燕//马庆强,学林
02277989,0.0,000004,2007-7,&#34;共创成长路&#34;青少年培育计划概念架构及课程设计手册（套装2册）,石丹理，马庆强总,学林
03424068,7.7,000530,2009-1,生命的心流,[美]米哈里·契克森米哈赖,中信出版社
03422625,8.6,000322,2009-1,幸福的真意,[美]米哈里·契克森米哈赖,中信出版社
