ID,Rating,Votes,Date,Title,Author,Publisher
01440972,9.2,008944,2005-12,博尔赫斯小说集,[阿根廷] 博尔赫斯,浙江文艺出版社
03089852,7.7,000789,2008-5,白骨精列传,BY工作室,华东师范大学出版社
01370144,8.7,001848,2004-12-31,涼宮春日的憂鬱,谷川流,台灣角川
03123939,8.0,015877,2008-6,不负如来不负卿1,小春,北岳文艺出版社
01393374,8.6,001541,2000-09,第二十二条军规,[美] 约瑟夫·海勒,译林出版社
02023843,8.1,004242,2006-08-10,閒雲公子,于晴,飛田文化
01480747,8.6,002524,2001-6-1,人間失格,[日] 太宰治,小知堂文化事業有限公司
03348010,8.4,009406,2009-2,Y的悲剧,[美] 埃勒里·奎因,新星出版社
01272866,8.8,001196,2000-2,审判・城堡,（奥地利）卡夫卡,北京燕山出版社
03253983,8.1,001367,2008-12,原来这才是春秋 第一部:《称霸》,贾志刚,花城出版社
02251691,8.8,002790,2007-9,弗兰妮与祖伊,(美)J.D.塞林格,人民文学出版社
02165037,8.8,003514,2007-7,荒原狼,[德]赫尔曼·黑塞,上海译文出版社
01859108,8.9,005903,2006-8,白痴,[俄] 陀思妥耶夫斯基,上海译文出版社
01109968,8.7,004705,2003-05,英雄志（全三册）,孙晓,京华出版社
01411086,8.6,001654,1998-10-1,金阁寺/潮骚,三岛由纪夫,译林出版社
03146656,8.4,003179,2008-7,五月女王,颜歌,重庆出版社
01442869,8.9,006174,2005-8,献给阿尔吉侬的花束,[美] 丹尼尔·凯斯,辽宁教育出版社
03293231,7.7,021570,2008-12,许我向你看,辛夷坞,河南文艺出版社
01140729,8.6,002933,2003,星船伞兵,[美] 罗伯特·海因莱因著,四川科学技术出版社
01210057,9.2,001118,2002-5,一九八四 上来透口气,[英] 乔治·奥威尔,译林出版社
01079475,8.3,002173,2003-09,那多三国事件簿之桃园三结义,那多,春风文艺出版社
02061444,8.7,001619,2007-4,幽灵之家,(智利)伊莎贝尔·阿连德,译林出版社
01370069,8.5,002581,20040120,惡意,東野圭吾,商周
01285504,8.1,003611,2005-04,狼牙,刘猛,大众文艺出版社
01452766,8.5,001572,2005-09,宾克的魔法,（美）皮尔斯·安东尼,四川科学技术出版社
01961970,8.3,005990,2006-12,沧海Ⅰ,凤歌,重庆出版社
01441488,8.4,003084,2005-12,宫本武藏·剑与禅（上下）,[日] 吉川英治,重庆出版社
02158684,9.1,008589,2007-7,象棋的故事,[奥] 斯台芬·茨威格,上海译文出版社
02377012,8.6,003645,2008-1,聆听父亲,张大春,上海人民出版社
01440997,8.6,002037,2005-9,燕子,朱少麟,作家出版社
01316606,8.7,003532,2001-4-1,無愛紀,黃碧雲,大田出版有限公司
03115476,8.7,004103,2008-07,热夜之梦,（美）乔治·R·R·马丁,四川科技出版社
01446870,8.7,001737,2005-11-18,新宋十字(上下),阿越,四川科学技术出版社
01315844,9.2,001867,1996-12,古拉格群岛（上中下）,[俄] 亚历山大·索尔仁尼琴,群众出版社
01425636,8.7,003035,2005-07,杯雪·夜雨打金荷,小椴,新世界出版社
01060852,8.9,054692,2005-01,呼兰河传,萧红,百花文艺出版社
01055301,8.5,003258,2006-2,世界上最疼我的那个人去了,张洁,山东画报出版社
01771464,8.7,002396,2006-4,微物之神,[印度] 阿兰达蒂·洛伊,人民文学出版社
01856494,9.4,014924,2006-8,卡拉马佐夫兄弟,[俄] 费奥多尔·陀思妥耶夫斯基,上海译文出版社
01442040,8.3,004931,1998,麦田里的守望者,塞林格,译林出版社
02035171,9.0,020004,2007-3,人生的枷锁,[英] 毛姆,上海译文出版社
01291199,8.7,002959,2003-01-01,过于喧嚣的孤独 底层的珍珠,[捷] 博·赫拉巴尔,中国青年出版社
02215160,9.2,002985,1979,神秘岛（全三册）,(法)儒勒·凡尔纳,中国青年出版社
02213684,8.3,006975,2006-06-28,又一春,大风刮过,S.A
03155622,8.1,015816,2008-7,庆余年·壹,猫腻,中国友谊出版公司
02128938,8.9,002260,1961-8,海底两万里（共二册）,[法] 儒勒·凡尔纳,中国青年出版社
01388190,8.6,001410,1997-7-8,荒人手記,朱天文,時報出版
01157014,8.8,006002,2004-1-1,伤逝,鲁迅,中国青年出版社
01440490,8.6,002380,1994,王朔文集（纯情卷）,王朔,华艺出版社
03170442,7.7,004866,2008-9,午门囧事Ⅰ,影照,花山文艺出版社
01005115,8.5,002163,1998-06,十七岁不哭,李芳芳,知识出版社
01031146,8.9,003415,2000-04,台北人,白先勇,花城出版社
01780277,8.7,001987,2006-5,法兰西组曲,[法] 伊莱娜·内米洛夫斯基,人民文学出版社
