ID,Rating,Votes,Date,Title,Author,Publisher
01907996,8.1,000224,2006-8,学会创造性观察,布赖恩·彼得森,湖南美术出版社
01912786,8.8,000416,2006-8,理解曝光,布赖恩·彼得森,湖南美术出版社
03885372,7.6,000031,2009-10,理解数码摄影,布赖恩·彼得森,湖南美术出版社
01928869,7.9,000064,2006-8,自然风景摄影指南,约翰·肖,湖南美术出版社
03885375,7.2,000024,2009-10,专业儿童人像摄影指南,小罗·雅克布斯,湖南美术出版社
03885368,6.6,000028,2009-10,魅态人像摆姿技巧,比利·皮格勒姆,湖南美术出版社
03885376,7.9,000014,2009-10,群体人像摄影手册,[美]比尔·赫特尔,湖南美术出版社
03885369,0.0,000007,2009-10,最佳家庭人像摄影指南,比尔·赫特尔,湖南美术出版社
03885374,6.8,000025,2009-10,最佳婚礼人像摄影指南,比尔·赫特尔,湖南美术出版社
03885370,7.2,000026,2009-10,超越人像,布赖恩·彼得森,湖南美术出版社
01933842,7.1,000133,2006-8,人像摄影手册,比尔·赫特尔,湖南美术出版社
01933843,7.4,000119,2006-8,人像摄影用光指南,克里斯托弗·格瑞,湖南美术出版社
01928870,7.5,000190,2006-8,人像摄影摆姿指南-数码和胶片摄影师通用,比尔·赫特尔,湖南美术出版社
