ID,Rating,Votes,Date,Title,Author,Publisher
10519369,9.3,001674,2012-3,万物生光辉,[英] 吉米·哈利,中国城市出版社
04826530,9.1,006676,2010-6,我亲爱的甜橙树,(巴西)若泽•毛罗•德瓦斯康塞洛斯,天天出版社
25762009,9.1,016798,2014-4,教父,(美)马里奥·普佐,江苏文艺出版社
25976544,9.2,010315,2014-9-1,故事,[美] 罗伯特·麦基,天津人民出版社
06789605,9.1,023032,2012-4-1,树上的男爵,[意大利]伊塔洛·卡尔维诺,译林出版社
07064370,9.2,003323,2012-1,罗马人的故事2,盐野七生,中信出版社
02215160,9.2,002985,1979,神秘岛（全三册）,(法)儒勒·凡尔纳,中国青年出版社
01215310,9.0,001701,1998-10-1,罗杰・艾克罗伊德谋杀案,阿加莎·克里斯蒂,贵州人民出版社
01136074,9.0,002581,2003-01-01,呼兰河传,萧红,中国青年出版社
05337254,9.1,015615,2010.10,孽子,白先勇,广西师范大学出版社
04315361,9.1,000596,2004-3-1,最後的貴族,章詒和,牛津大學出版社
03339812,9.3,002239,2009-1,木心作品八种,木心,广西师范大学出版社
01311280,9.0,003118,2005-4,灵魂的事,史铁生,百花文艺出版社
04882023,9.2,003235,2010-7,万物既聪慧又奇妙,[英] 吉米·哈利,中国城市出版社
04908885,9.0,129108,2010-8,局外人,[法] 阿尔贝·加缪,上海译文出版社
04908883,9.0,006564,2010-9,荒原狼,(德) 黑塞,上海译文出版社
01024846,9.2,001824,1998-07-01,所罗门王的指环,(奥)劳伦兹,中国和平出版社
02122992,9.0,001531,2007-6,故道白云,一行禅师,线装书局
03410709,9.2,002632,2009-5,中国哲学简史,冯友兰,生活·读书·新知三联书店
02983683,9.3,001533,2008-1-1,经济学,（美）保罗·萨缪尔森,人民邮电出版社
01016845,9.2,001772,2001-1,史努比黄金50年,[美] 查尔斯·舒尔茨,希望出版社
01483522,9.3,004843,1981-04,365夜,鲁兵主编,少年儿童出版社
02281861,9.1,002024,2007-9,世说新语,刘义庆,中华书局
