ID,Rating,Votes,Date,Title,Author,Publisher
01666611,8.5,000290,2002-6,尤利西斯（上下）,[爱尔兰] 詹姆斯·乔伊斯,文化艺术出版社
01422227,8.4,001496,1999-02,了不起的盖茨比 夜色温柔,（美）菲茨杰拉德,译林出版社
01917402,8.9,000103,1996,都柏林人 青年艺术家的画像,（爱尔兰）詹姆斯.乔伊斯,人民文学出版社
01465324,7.7,067761,2005-12,洛丽塔,[美] 弗拉基米尔·纳博科夫,上海译文出版社
01546473,8.4,000239,2000-06,美妙的新世界,阿道斯﹒赫胥黎,译林出版社
01958068,9.1,000501,1984,喧哗与骚动,威廉.福克纳,上海译文出版社
01088812,8.3,004015,2006-6,第二十二条军规,[美] 约瑟夫·海勒,译林出版社
01040053,9.2,000304,1999-10,中午的黑暗,【英】阿瑟·库斯勒,译林出版社
04729569,7.0,000044,2010-5,儿子与情人,[英]D.H.劳伦斯 / D. H. Lawrence,山东文艺出版社
01030312,8.3,000339,2004-3-1,愤怒的葡萄,斯坦贝克,上海译文出版社
03012414,7.9,000045,2008-1,火山下,马尔科姆•劳瑞著,中国书籍出版社
01085488,7.4,000032,2003-10,众生之道,塞缪尔·巴特勒,译林出版社
01858576,9.3,031332,2006-8,一九八四,[英] 乔治·奥威尔,上海译文出版社
02267345,9.1,000070,1986-12,我，克劳迪亚斯,[英] 罗伯特·格雷夫斯,中国友谊出版公司
01418343,8.6,000912,2003-4,到灯塔去,弗吉尼亚·吴尔夫,人民文学出版社
01426938,8.1,000285,1994-11,美国悲剧,德莱塞,上海译文出版社
01424741,8.5,028753,2005-8,心是孤独的猎手,[美] 卡森·麦卡勒斯,上海三联书店
01395228,8.6,000575,1998-8,五号屠场,[美] 库尔特·冯内古特,译林出版社
02033441,8.0,000155,1984-7,看不见的人,[美] 拉·艾里森,外国文学出版社
01526679,8.3,000048,1900-01-01,土生子,理查﹒赖特,译林出版社
01970742,7.9,000289,2006-12,雨王亨德森,索尔·贝娄,上海译文出版社
01692906,7.0,000120,2006-3,相约萨马拉,约翰·奥哈拉,重庆出版社
01203264,7.7,000027,1998,北纬四十二度,[美] 约翰·多斯·帕索斯,上海译文出版社
01256614,8.6,000305,1983-03-01,小城畸人,舍伍德·安德森,上海译文出版社
01085573,8.1,000322,2003-5,印度之行,[英国] E. M. 福斯特,译林出版社
01806007,0.0,000009,2003-4-8,The Wings of the Dove,Henry James,Modern Library
01702668,8.2,000046,1998-8,使节,[美]亨利·詹姆斯,四川人民出版社
02038637,8.2,000680,2007-2,夜色温柔,菲茨杰拉德,人民文学出版社
02213937,0.0,000002,2001-11-1,Studs Lonigan,James T. Farrell,Penguin Classics
01288923,8.5,000063,1999-04,好兵,(英)福特·麦多克斯,春风文艺出版社
01018136,9.1,021044,2000-08,动物庄园,（英）乔治·奥威尔,上海人民出版社
01762360,0.0,000001,2001-01-15,The Golden Bowl (Penguin Modern Classics),Henry James,Penguin Books Ltd
01088409,7.7,000192,2001-09,嘉莉妹妹,西奥多.德莱塞,译林出版社
01002069,7.4,000098,2000-07,一把尘土,（英）伊夫林・沃,译林出版社
01082946,8.8,002153,2004-4-1,我弥留之际,福克纳,上海译文出版社
01848928,8.5,000258,2006-7,国王的人马,[美] 罗伯特·佩恩·沃伦,上海译文出版社
24738208,8.5,000572,2013-9,圣路易斯雷大桥,(美)桑顿·怀尔德,译林出版社
04051240,7.6,000201,2009-09,霍华德庄园,福斯特,人民文学出版社
02267347,8.0,000014,1984,向苍天呼吁,[美] 詹姆斯·鲍德温,内蒙古人民出版社
02043606,8.8,000071,1980-4,问题的核心,[英国]格雷厄姆·格林,外国文学出版社
01048798,8.5,000237,1997-12,蝇王,威廉·戈尔丁,上海译文出版社
01493620,0.0,000007,1994-9-10,Deliverance,James Dickey,Delta
01778266,0.0,000005,1995-5-31,A Dance to the Music of Time,Anthony Powell,University of Chicago Press
01084922,6.9,000027,2002-3,旋律的配合,[英] 奥·赫胥黎,上海译文出版社
01076860,8.4,000382,2000-04,太阳照常升起,海明威,上海译文出版社
01003012,7.2,000061,2002-6,间谍,康拉德,外国文学出版社
01272261,8.5,000055,2001-10,诺斯托罗莫,[英国] 约瑟夫·康拉德,译林出版社
04729547,7.5,000012,2010-5,彩虹,[英]D.H.劳伦斯 / D. H. Lawrence,山东文艺出版社
04729519,6.7,000023,2010-5,恋爱中的女人,[英]D.H.劳伦斯 / D. H. Lawrence,山东文艺出版社
01441460,8.4,000612,1995,北回归线,[美] 亨利·米勒,时代文艺出版社
01089662,8.1,000139,2001-08,裸者与死者,（美）诺曼·梅勒,上海译文出版社
01963995,8.5,000045,1994-9-20,Portnoy&#39;s Complaint,Philip Roth,Random House Inc
01937738,8.7,000128,1999-01,微暗的火,纳博科夫,时代文艺出版社
01161412,8.9,000349,2004-4,八月之光,[美] 福克纳,上海译文出版社
01051440,8.2,004509,2001-9,在路上,[美] 杰克·凯鲁亚克,漓江出版社
01085223,7.3,000147,2003-06-01,马耳他黑鹰,（美）达希尔·哈米特（Hammett D.）,上海译文出版社
06771155,0.0,000003,1992-11-26,Parade&#39;s End,Ford,Ford Madox,Everyman&#39;s Library
01512640,8.2,000144,1999-1,纯真年代,伊迪丝·华顿,译林出版社
01862535,0.0,000002,1998-09-14,Zuleika Dobson (Modern Library Paperbacks),Max Beerbohm,Modern Library
06312509,7.7,000057,2011-3,大主教之死,[美] 薇拉·凯瑟,上海文艺出版社
01482332,7.0,000362,2006年2月,看电影的人,沃克·珀西,重庆出版社
01186361,8.8,000040,1998-8,我的安东妮亚,[美] 薇拉·凯瑟,外国文学出版社
01442040,8.3,004931,1998,麦田里的守望者,塞林格,译林出版社
01001761,8.1,001890,2001-5,发条橙 莫扎特与狼帮,[英] 安东尼·伯吉斯,译林出版社
01322410,8.7,000439,1997-10,人生的枷锁（上下）,（英）毛姆,上海译文出版社
01313815,8.2,000227,2005-3-1,黑暗的心,康拉德,解放军文艺出版社
01505434,7.7,000151,2005-12,大街,辛克莱·刘易斯,译林出版社
01906764,8.0,000052,1993年,欢乐之家,伊迪斯·华顿,译林出版社
01827753,0.0,000001,1991-12-01,The Alexandria Quartet Boxed Set (Alexandria Quartet),Lawrence Durrell,Penguin (Non-Classics)
01490323,7.6,000149,2006-01-01,牙买加飓风,[英]理查德·休斯,重庆出版社
01375398,8.5,000239,2002-6,毕司沃斯先生的房子,[英国] V. S. 奈保尔,译林出版社
06538006,7.6,000033,2011-7,蝗灾之日,(美)纳撒尼尔·韦斯特,东方出版社
01083804,8.3,001356,2004-6-1,永别了，武器,海明威(Ernest Hemingway),上海译文出版社
01019602,7.5,000070,2001-5,独家新闻,[英] 伊夫林·沃,译林出版社
