ID,Rating,Votes,Date,Title,Author,Publisher
01013208,8.4,063313,2004-1,如何阅读一本书,[美] 莫提默·J. 艾德勒 / 查尔斯·范多伦,商务印书馆
02377012,8.6,003645,2008-1,聆听父亲,张大春,上海人民出版社
01469333,8.0,000762,2006-2-1,門外漢的京都,舒國治,遠流出版
01061242,8.8,006777,2000-5-1,写在人生边上,钱钟书,辽宁人民出版社/辽海出版社
01985973,9.1,001238,1987,備忘錄,夏宇,科华图书出版公司
01394453,8.8,000277,1997,英国诗史,王佐良,译林出版社
01659002,9.0,000048,1997年10月,王佐良文集,王佐良,外语教学与研究出版社
01276394,8.4,000013,1992-08,论诗的翻译,王佐良,江西教育出版社
01242919,9.0,000115,2006-2,英国20世纪文学史,王佐良 / 周珏良,外语教学与研究出版社
01679504,8.9,000031,2005-8,文学间的契合,王佐良,外语教学与研究出版社
01053463,8.5,000334,1996-06,英诗的境界,王佐良,生活·读书·新知三联书店
01242927,9.7,000326,2003-11,英国文学名篇选注,王佐良 / 李赋宁 / 周珏良 / 刘承沛,商务印书馆
01275735,9.3,000258,1994-08,英国散文的流变,王佐良,商务印书馆
01236109,7.4,000028,1987-12-1,英语文体学引论,丁往道 / 王佐良,外语教学与研究出版社
01005932,8.8,000129,1994-04-01,并非舞文弄墨,王佐良 编,生活·读书·新知三联书店
01439691,8.6,000280,2005年11月,古代中国的节庆与歌谣,葛兰言(Marcel Granet),广西师范大学出版社
01949674,8.1,005533,2007-1,我纷纷的情欲,木心,广西师范大学出版社
01875581,7.7,002973,2006-9,西班牙三棵树,木心,广西师范大学出版社
01963395,8.6,003739,2007-1,鱼丽之宴,木心,广西师范大学出版社
01829614,8.6,006353,2006-6,琼美卡随想录,木心,广西师范大学出版社
01819978,8.5,005328,2006-6,温莎墓园日记,木心,广西师范大学出版社
01949679,8.7,010525,2007-1,素履之往,木心,广西师范大学出版社
01888215,8.4,003828,2006-9,即兴判断,木心,广西师范大学出版社
01460313,8.4,009602,2006-1,哥伦比亚的倒影,木心,广西师范大学出版社
01895020,8.6,000062,2006-9,科技论文写作与发表教程,Robert A.Day,电子工业出版社
01878973,8.5,000045,2006-7,文学解读和论文写作,格里菲斯,北京大学
01423176,7.5,000022,2005-5,大学论文写作12讲,鲁德斯坦,第1版 (2005年5月1日)
01271912,0.0,000004,2004-2,社会科学文献检索,赵国璋,北京大学出版社
01266058,0.0,000006,2004-7,科技文献检索,赖茂生  等编,北京大学出版社
01076294,8.3,000179,1998-02,中国现代学术之建立,陈平原,北京大学出版社
01803230,8.8,000600,2006-4,中国近三百年学术史,梁启超,上海三联书店
01001560,7.4,000233,2001-6,现代中国学术论衡,钱穆,生活·读书·新知三联书店
01024159,8.0,000503,2002-5,阅读史,[加拿大] 阿尔维托·曼古埃尔,商务印书馆
01009087,7.9,000094,1999-11,读书与治学,胡适,三联书店
01961810,9.1,001114,2006-12,故事新编,鲁迅,人民文学出版社
01041366,9.3,001270,1979-08,管锥编（全五册）,钱钟书,中华书局
01039427,9.0,004629,2001-01,围城,钱钟书,人民文学出版社
01058679,8.7,009651,2002-5,人·兽·鬼,钱锺书,生活·读书·新知三联书店
01051895,9.1,000432,1994-8-1,七缀集,钱锺书,上海古籍出版社
01217063,7.7,000046,2003-12,于坚谢有顺对话录,谢有顺 / 于坚,苏州大学出版社
01149518,8.4,000096,2004-1,0档案,于坚,云南人民出版社
