ID,Rating,Votes,Date,Title,Author,Publisher
25774961,8.8,000289,2014-3,追忆,(美)宇文所安,生活·读书·新知三联书店
25819935,8.7,000397,2014-3,中国古典文心,顾随讲述 / 叶嘉莹记录,北京大学出版社
25843083,8.5,000086,2013-9,修辞认识,佐藤信夫,重庆大学出版社
24537593,8.7,000140,2012-12,修辞感觉,佐藤信夫,重庆大学出版社
26102860,8.5,001351,2015-5-15,设计心理学1,[美] 唐纳德·A·诺曼,中信出版社
26280776,8.3,000098,2014-9,设计修辞法,[日] 黑川雅之,河北美术出版社
26767675,8.0,000175,2016-3-31,设计的生态学,后藤武 / 佐佐木正人 / 深泽直人,广西师范大学出版社
04257314,9.2,000110,2010-1,形式综合论,克里斯托弗·亚历山大,华中科技大学出版社
03410526,0.0,000004,2007-11-12,Old Masters and Young Geniuses,David W. Galenson,Princeton University Press
03823690,8.6,000045,2009-6-1,牛津创新手册,詹·法格博格 / 戴维·莫利 / 理查德·纳尔逊,知识产权出版社
01460235,8.5,000220,2002-6,创新的扩散,[美] 埃弗雷特·M. 罗杰斯,中央编译出版社
02051004,8.4,000121,2007-4,创新的10个面孔,汤姆·凯利,专利文献出版社
01043562,8.8,000326,1999-9,秩序感,[英] E.H. 贡布里希,湖南科学技术出版社
01262829,0.0,000002,2000-01,不同凡响的创造力,史登堡(美) / 等,中国城市出版社
01863580,7.1,000024,2006-06-08,Thinkertoys,Michael Michalko,Ten Speed Press
06866144,0.0,000004,2011-9,转折点,陈超美,高等教育出版社
03069835,8.8,000090,2008年4月1日,数学领域中的发明心理学,雅克·阿达玛,大连理工大学出版社
04191515,6.6,000066,2010-1,物化思维,程乐华,机械工业出版社
01195595,8.8,000182,2004-10,人工科学,[美] 司马贺,上海科技教育出版社
05297506,8.5,000056,2010-10-05,Where Good Ideas Come From,Steven Johnson,Riverhead Books
06870364,8.5,000012,2011-10-23,Reinventing Discovery,Michael Nielsen,Princeton University Press
05491034,0.0,000002,2010-8-23,The Cambridge Handbook of Creativity,James C. Kaufman / Robert J. Sternberg,Cambridge University Press
04243770,8.5,002815,2010-6,创新者的窘境,克莱顿•克里斯坦森( Clayton M. Christensen ),中信出版社
01971534,8.9,000024,2006-11,怎样成为发明家,萨拉马托夫,北京理工大学出版社
04880486,8.7,000023,2010-5,进化树,尼古拉·什帕科夫斯基,中国科学技术出版社
03354596,8.6,000268,2008-10,创新算法,根里奇·斯拉维奇·阿奇舒勒,华中科技大学出版社
04904509,0.0,000005,2010-7,用TRIZ进行创造性思考实用指南,迈克尔 A.奥尔洛夫,科学
01147264,8.3,000042,2004-1,哇……发明家诞生了,根里奇·阿奇舒勒,西南交通大学出版社
05352300,0.0,000006,2010-11,简约TRIZ,Kalevi Rantanen / Ellen Domb,机械工业出版社
01476948,0.0,000002,2002-12-31,TRIZ,Dana W. Clarke Sr.,Applied Innovation Alliance,LLC
03430960,9.0,000110,2003-11,IDEO Method Cards,IDEO,William Stout
06522698,7.5,001159,2011-5-30,IDEO，设计改变一切,蒂姆•布朗(Tim Brown),北方联合出版传媒（集团）股份有限公司，万卷出版公司
06024020,8.4,000258,2011-6,关键设计报告,[美] 比尔·莫格里奇,中信出版社
04243771,8.0,000349,2010-1,创新的艺术,[美] 汤姆 · 凯利 / [美] 乔纳森 · 利特曼,中信出版社
01084954,8.7,000104,2001-11,创造性,[美] 米哈伊·奇凯岑特米哈伊,上海译文出版社
01941558,8.6,029610,2006-11,设计中的设计,[日] 原研哉,山东人民出版社
01837431,8.0,000081,2006-6,创新的本质,(日)野中郁次郎,知识产权出版社
06523134,0.0,000012,2011-7-6,Designed for Use,Lukas Mathis,Pragmatic Bookshelf
