ID,Rating,Votes,Date,Title,Author,Publisher
20437999,8.6,000070,2013-5-6,Intuition Pumps and Other Tools for Thinking,Daniel C. Dennett,W. W. Norton &amp; Company
24383461,7.9,000160,2013-8-1,网络素养,[美]霍华德·莱茵戈德,译言·东西文库／电子工业出版社
25784778,8.1,000254,2013-12-20,1024·人与机器共同进化,东西文库,译言·东西文库／电子工业出版社
01777630,9.0,000757,2006-5-25,The Selfish Gene,Richard Dawkins,OUP Oxford
01944865,0.0,000005,1992-8-17,The Panda&#39;s Thumb,Stephen Jay Gould,W. W. Norton &amp; Company
11445548,8.5,012501,2012-9,自私的基因,[英]理查德·道金斯,中信出版社
01035843,7.9,000207,2001-4,谜米机器,[英] 苏珊·布莱克摩尔,吉林人民出版社
01171729,7.6,000172,2004-5-1,未来50年,J・布洛克曼,湖南科学技术出版社
01326426,7.5,000012,1998-08,未来英雄,约翰.布洛克曼(美),海南出版社
05419170,7.7,000048,2011-3,三种文化,杰罗姆·凯根,格致出版社
11233825,7.5,000025,2013-1-22,This Explains Everything,John Brockman,Harper Perennial
07015839,7.7,000046,2012-2-14,This Will Make You Smarter,John Brockman,Harper Perennial
06727379,0.0,000001,2011-8-16,The Mind,Brockman,John 编,Harper Perennial
01518419,8.0,000025,2002-12,奇异之美,乔治·约翰逊,上海科技教育出版社
01322880,8.1,000465,1997-1,夸克与美洲豹,盖尔曼,湖南科学技术出版社
01962595,8.7,000011,1998,The Pattern on the Stone,Hillis,W. Daniel/ Hillis,Daniel,Perseus Books Group
02334217,0.0,000006,1996-11-21,At Home in the Universe,Stuart Kauffman,Oxford University Press
05396293,0.0,000001,2004-3-1,Black Holes,Gravitational Waves and Cosmology,Martin Rees / Remo Ruffini / John Archiba Wheeler,CRC
05027162,0.0,000003,2003-2,How the Mind Works,史迪芬·平克,Penguin
05252423,0.0,000001,2007-12-1,The Blank Slate,Steven Pinker,Penguin Group(CA)
01007073,8.0,000618,2004-01,语言本能,史迪芬·平克,汕头大学出版社
02848935,9.6,000018,1992-11-13,The Embodied Mind,Francisco J. Varela / Evan T. Thompson / Eleanor Rosch,The MIT Press
04331891,0.0,000000,2003-2-13,The Inner Eye,Nicholas Humphrey,Oxford University Press,USA
02476199,0.0,000000,1995-12-20,Tell Me a Story,Roger Schank,Northwestern University Press
03282167,0.0,000005,2007-11-13,The Emotion Machine,Marvin Minsky,Simon &amp; Schuster
01291194,9.2,000037,1988-3-15,The Society of Mind,Marvin Minsky,Simon &amp; Schuster
10541884,0.0,000000,1990-9-10,Origins of Sex,Lynn Margulis,Yale University Press
01950205,0.0,000006,2004-5-29,Y染色體：男子漢的本質,史蒂夫．瓊斯,時報出版
01292405,8.6,006481,1998-10,自私的基因,(英)里查德.道金斯,吉林人民出版社
01057523,8.5,000224,1999-03,熊猫的拇指,(美)古尔德,三联书店
03288611,8.6,000215,2008-12,自达尔文以来,斯蒂芬·杰·古尔德,海南出版社
01033086,8.3,000285,2001-5,生命的壮阔,[美] 斯蒂芬·杰·古尔德,生活·读书·新知三联书店
06104737,0.0,000001,1998-6-15,小海魚的輝光,威廉斯 George C. Williams,天下文化
01106000,8.1,000040,2003-4-1,第三种文化,布罗克曼,海南出版社
01313949,0.0,000012,2002-3,过去2000年最伟大的发明,[美] 约翰·布罗克曼,上海科学技术出版社
05328492,7.5,000040,2010-10,世界让我们变了吗,约翰·布罗克曼,中信
05253758,6.7,000055,2010年10月,世界让我们笃信的事,（美）约翰·布罗克曼,中信出版社
03097842,0.0,000004,2008年04月30日,新人文主義 - 從科學的角度觀看,約翰．布羅克曼 / John Brockman,聯經出版公司
10532546,8.0,000066,2012-3-1,第三种文化,约翰·布罗克曼,中信出版社
