ID,Rating,Votes,Date,Title,Author,Publisher
01231162,9.3,000340,2007-7,高等代数简明教程（上册）,蓝以中,北京大学出版社
01122660,9.3,000275,1991-9,数学分析新讲（第三册）,张筑生,北京大学出版社
02025549,9.3,000202,2006-4,简明微积分,龚昇,高等教育出版社
02036531,9.3,000242,2011-1,代数学引论（第一卷）,[俄] А. И. 柯斯特利金,高等教育出版社
01759689,9.3,000164,2006-1,傅立叶分析导论,Elias M. Stein / Rami Shakarchi,世界图书出版公司(此信息作废)
01130384,9.2,000319,1990-10,数学分析新讲（第二册）,张筑生,北京大学出版社
01230085,9.5,000156,2004-1,实分析与复分析,鲁丁 (Walter Rudin),机械工业出版社
04825571,9.3,000233,201005,数学分析八讲,辛钦,人民邮电出版社
01707162,9.2,000180,2006-1,函数论与泛函分析初步,[俄]A.H.柯尔莫戈洛夫 等,高等教育出版社
01231175,9.5,000269,2004-1,微积分五讲,龚昇,科学出版社
01801389,9.0,000218,2006-4,拓扑学,[美]James R.Munkres,机械工业出版社
11506872,8.9,000271,2012-8,黎曼猜想漫谈,卢昌海,清华大学出版社
01507315,9.1,000638,2006-1,自然哲学之数学原理,(英)牛顿,北京大学出版社
04926707,9.1,000452,2011-8,普林斯顿微积分读本,班纳,人民邮电出版社
01707156,9.6,000257,2006-1-1,微积分学教程（第3卷）,Г.М.菲赫金哥尔,高等教育出版社
03541506,9.1,000352,2008-12-01,素数之恋,(美)约翰·德比希尔,上海科技教育出版社
01522839,9.2,000261,2002,数理统计学简史,陈希孺,湖南教育出版社
01728600,9.6,000341,2006-1,微积分学教程（第2卷）,F.M.菲赫金哥尔茨,高等教育出版社
07061949,9.5,000121,2012-1-1,数学指南,Eberhard Zeidler / Wolfgang Hackbusch / H.-R.Schwarz,科学出版社
01130381,9.1,000586,1990-1,数学分析新讲（第一册）,张筑生,北京大学出版社
25829287,8.9,001115,2014-3,数学,[英国] 蒂莫西•高尔斯,译林出版社
01838127,9.3,000419,2006-6-1,数学分析（第一卷）,[俄]B.A.卓里奇,高等教育出版社
01230328,9.0,000247,2001-11,数学（第一卷）,[俄] A. D. 亚历山大洛夫 等,科学出版社
03788399,9.8,000227,2009-7,复分析,(美) 尼达姆 (Needham,T.),人民邮电出版社
01281343,9.3,000251,2005-2-1,微积分和数学分析引论（第一卷）,Richard Courant / Fritz John,科学出版社
01227414,9.2,000369,2002-8,古今数学思想（四）,[美] 莫里斯·克莱因,上海科学技术出版社
01134231,9.2,000180,2001-7,数学与猜想（第二卷）,[美] G. 波利亚,科学出版社
01211041,9.3,000382,2002-8,古今数学思想（三）,[美] 莫里斯·克莱因,上海科学技术出版社
01211033,9.3,000489,2002-8,古今数学思想（二）,[美] 莫里斯·克莱因,上海科学技术出版社
01230095,9.5,000476,2004-1,数学分析原理,Walter Rudin,机械工业出版社
02201479,9.3,000891,2009-2,概率论与数理统计,陈希孺,中国科学技术大学出版社
01425950,9.2,000950,2005-8-1,线性代数及其应用,（美）莱（Lay D.C.） / none / none,机械工业出版社
01231399,9.4,000563,2003-1-1,托马斯微积分,芬尼 / 韦尔 / 焦尔当诺,高等教育出版社
01850407,9.2,000253,2006,数学的发现,（美）乔治·波利亚,科学出版社
03235486,9.4,000548,2008年,陶哲轩实分析,陶哲轩,人民邮电出版社
01102715,9.1,009671,2002-11,从一到无穷大,[美] G. 伽莫夫,科学出版社
01134230,9.2,000348,2001-7,数学与猜想（第一卷）,[美] G. 波利亚,科学出版社
03795033,9.1,000415,2009-5,数学天书中的证明,Martin Aigner / G.M.Ziegler,高等教育出版社
02130743,9.1,000641,2007-6,离散数学及其应用（原书第5版）,[美] Kenneth H. Rosen,机械工业出版社
01707158,9.4,000777,2006-1-1,微积分学教程（第1卷）,Г.М.菲赫金哥尔茨,高等教育出版社
01277169,9.0,000960,2002-7,古今数学思想（一）,[美] 莫里斯·克莱因,上海科学技术出版社
01322358,9.0,002850,2005-05-01,费马大定理,(英)西蒙﹒辛格,上海译文出版社
01231910,9.5,000838,2002-8,具体数学（英文版第2版）,[美] Ronald L. Graham / Donald E. Knuth / Oren Patashnik,机械工业出版社
01320282,9.1,003650,2005-5,什么是数学,[美] R·柯朗 H·罗宾 著 / I·斯图尔特 修订,复旦大学出版社
