ID,Rating,Votes,Date,Title,Author,Publisher
10431236,8.3,000977,2012-2-28,The Power of Habit,Charles Duhigg,Random House
07564729,6.9,000086,2012-3,打死父亲,(英)约翰·韦恩,译林出版社
06974199,8.7,000916,2011-11,小毛驴与我,[西] 希梅内斯,青岛出版社
26348884,7.2,000203,2015-3,佐藤可士和：我的创意新规则,（日）佐藤可士和 / （日）斋藤孝,企业管理出版社
26376508,6.5,000095,2015-5-1,佐藤可士和：把创意经营成生意,（日）佐藤悦子,企业管理出版社
26426917,8.7,001226,2015-8,瓦尔登湖 (全注疏本),[美] 亨利·戴维·梭罗 / [美] 杰弗里·S.克莱默 (注疏),华东师范大学出版社
26394207,7.9,000495,2015-6-15,给孩子的散文,北岛 / 李陀 编,中信出版社
25982178,8.3,000164,2014-8-1,世界伟大城市的保护,[美] 安东尼·滕,清华大学出版社
01469339,8.8,000239,2001-4,物体系,[法] 尚·布希亚,上海人民出版社
04066115,0.0,000009,2009-9,物質文化,Tim Dant,書林出版有限公司
20492371,8.5,000199,2012-11,师从天才,罗伯特·卡尼格尔,上海世纪出版集团
06890669,7.6,003606,2012-1,我不是来演讲的,[哥伦比亚] 加西亚·马尔克斯,南海出版公司
26295448,8.6,021884,2015-5,你一生的故事,[美] 特德·姜,译林出版社
26232736,8.6,000184,2015-4-1,北极熊Café,[日] 比嘉Aloha,世界图书出版公司
02136484,8.7,008907,2007-6,如果在冬夜，一个旅人,[意大利] 伊塔洛·卡尔维诺,译林出版社
04200003,0.0,000001,1992.12,耶稣会士与中国科学,樊洪业,中国人民大学出版社
26269845,8.1,002296,2015-3,唯有孤独恒常如新,(美) 伊丽莎白·毕肖普,湖南文艺出版社
03658085,8.1,001105,2009-4,幸福的建筑,[英]阿兰·德波顿,上海译文出版社
01426069,8.3,000066,2005-5,狗年月,格拉斯,上海译文出版社
03597031,9.1,004019,2009-2-1,杀死一只反舌鸟,[美]哈珀·李,译林出版社
06999940,8.7,002191,2012-1,2666,[智利] 罗贝托·波拉尼奥,上海人民出版社
04191699,8.5,002153,2010-1,午后曳航,(日)三岛由纪夫,浙江文艺出版社
17605380,8.7,001690,2012-9,心是孤独的猎手,[美] 卡森·麦卡勒斯,上海三联书店
25785271,7.2,000181,2014-1-1,男人的菜市场,刘克襄,上海人民出版社
01032501,8.8,016306,2003-10,心理学与生活,[美] 理查德·格里格 / 菲利普·津巴多,人民邮电出版社
01074986,8.2,000223,2001-2-1,我的哲学的发展,（英）伯特兰·罗素,商务印书馆
01048109,8.6,000817,1998-10,第三波,[美] 塞缪尔·亨廷顿,上海三联书店
02269541,8.3,000091,2007,我們的新世界,艾倫．葛林斯潘,大块文化
01259315,8.7,000571,1999-1-1,哲学问题,罗素,商务印书馆
02988944,8.6,002535,2008-2,金翼,林耀华,生活·读书·新知三联书店
01958122,8.3,000171,2007,创造性破坏,[美] 泰勒•考恩（Tylor Cowen）,上海人民出版社
02354988,7.7,000798,2008-01,集装箱改变世界,MARC LEVINSON,机械工业出版社
26148066,8.4,000399,2014-10-1,第一律法 [卷一],[英]乔·阿克罗比,重庆出版社
10580819,8.8,000196,2012-7,金字塔,[英] 特里·普拉切特,四川科学技术出版社
03191247,8.7,003695,2008,好兆头,尼尔·盖曼 / 特里·普拉切特,四川科学技术出版社
06265773,7.4,000659,2011-6,巨龙的颂歌,屈畅,古吴轩出版社
05944388,7.4,000382,2011-1,开始写吧！-非虚构文学创作,雪莉·艾利斯 编,中国人民大学出版社
25828877,8.4,000212,2014-3-6,小說藥方,艾拉.柏素德(Ella Berthoud) / 蘇珊.艾爾德金(Susan Elderkin),麥田
25901055,7.7,000182,2014-6,野蛮进化,［美］蒂姆•S. 格罗弗（Tim S. Grover） / 莎莉• 莱塞• 温克(Shari Lesser Wenk),广东人民出版社
01003003,8.6,000060,1998-12,泰和宜山会语,马一浮,辽宁教育出版社
26319527,8.0,003405,2015-4,性学三论,(奥) 西格蒙德·弗洛伊德,浙江文艺出版社
26312479,7.3,000157,2015-4,不要给我讲故事，我需要的是人物,彭小莲,北京联合出版公司·后浪出版公司
26276409,7.4,001553,2015-3,带着鲑鱼去旅行,[意]安伯托·艾柯,中信出版社
25981276,8.2,000335,2015-3,双行星与小卷兽,二十月,广东人民出版社
06831032,8.3,000527,2012-4,在黑暗中醒来,[美] 罗杰·伊伯特,上海译文出版社
10739689,8.6,002274,2012-5,伟大的电影,[美] 罗杰·伊伯特,广西师范大学出版社
01211267,8.5,004302,2002-8,阿甘正传,[美] 温斯顿·葛鲁姆,人民文学出版社
26342668,0.0,000005,2015-3-20,时间的风景,林东林 / 梁汉昌,广西师范大学出版社
06784965,7.7,001411,2011-11,渴望之书,莱昂纳德·科恩,上海译文出版社
01437969,8.7,002288,2003-01,聂鲁达诗选,聂鲁达,河北教育出版社
03813214,7.3,000136,2009-6,巴别，巴别,尉陈,清华大学出版社
01002039,8.0,000168,2000-01,徽州,黄碧云,生活．读书．新知三联
01081233,8.0,000091,2003-01,福宝场--乡土中国,陈志华文，楼西庆摄影,三联书店
01060669,8.1,000094,2004-05,风格与时代,（俄）金兹堡,陕西师范大学出版社
04715390,8.1,000623,2010-6,蘇格蘭遊戲,西澤保彦,尖端出版社
01119070,8.6,000058,1988-7,篆刻字典,潘国彦 编,吉文史出版社
01020226,8.4,000099,2001-7,西方科学的起源,[美] 戴维·林德伯格,中国对外翻译出版公司
01197918,8.3,000033,1997-1,阿拉伯哲学,穆萨·穆萨威,商务印书馆
01796856,0.0,000006,2006-5,阿拉伯哲学,彼得·亚当森 / 理查德·C.泰勒,生活·读书·新知三联书店
01420391,7.8,000052,2005-1,伊壁鸠鲁,李莱佳德,中华书局
06829320,7.7,000042,2011-9,托马斯·阿奎那读本,【美】凯利·克拉克 / 【中】吴天岳 徐向东 主编,北京大学出版社
01211532,7.6,000072,2002-6,奥古斯丁,保罗·汤姆森 / 沙伦·M.凯,中华书局
24879782,7.1,000021,2013-6,培养人性,玛莎•纳斯鲍姆,上海三联文化传播有限公司
25698186,8.2,000077,2013-8-1,真理与真诚,[英]伯纳德·威廉斯,上海译文出版社
20472494,9.1,000213,2013-1,漫长的革命,[英]雷蒙德·威廉斯,上海人民出版社
06966482,7.9,000061,2011-11,当代西方政治哲学,姚大志,北京大学出版社
03074246,9.0,000466,2008-4-1,无政府、国家和乌托邦,[美] 罗伯特·诺奇克,中国社会科学出版社
02059987,8.8,000114,2007-3,自我、他人与道德,徐向东,商务印书馆
11526136,8.4,000020,2012-8,爱上制作精选版,奥莱理 编,人民邮电出版社
02124368,8.8,000286,2007-3,证明与反驳,(英)伊姆雷·拉卡托斯,复旦大学出版社
01283433,8.8,000125,2005-03,科学研究纲领方法论,（英）拉卡托斯,上海译文出版社
04859891,9.5,000062,2010-12,数学、科学和认识论,[匈] 拉卡托斯,商务印书馆
25961458,9.3,005221,2014-8,大问题,[美] 罗伯特·C. 所罗门 / [美] 凯思林·M. 希金斯,广西师范大学出版社
10593787,8.9,000163,2012-4,古代哲学的智慧,皮埃尔·阿多,上海译文出版社
01783111,8.7,003905,2006-4,存在与时间,[德] 马丁·海德格尔,生活·读书·新知三联书店
01004699,9.0,006897,1982-11,作为意志和表象的世界,[德] 叔本华,商务印书馆
01041452,8.5,002125,1997-7,存在与虚无,[法] 让-保尔·萨特,生活·读书·新知三联书店
10485841,8.9,000407,2012-3,作为教育家的叔本华,(德) 尼采,译林出版社
05937120,9.2,000185,2010-12,叔本华及哲学的狂野年代,吕迪格尔.萨弗兰斯基,商务印书馆
25870783,8.9,000408,2014-6,荣耀与丑闻,[德] 萨弗兰斯基,世纪文景/上海人民出版社
24257448,9.3,000962,2013-8,反抗者,(法)阿尔贝·加缪,上海译文出版社
04320831,8.8,000282,2011-7,责任与判断,[美] 汉娜·阿伦特,上海人民出版社
01949684,8.4,000454,2006-11,师门五年记·胡适琐记（增补本）,罗尔纲,生活·读书·新知三联书店
01322385,8.4,000112,2005-04,中国目录学史,姚名达,上海古籍出版社
01998052,8.3,000033,1987年,伦理学,弗兰克纳,三联书店
01002246,7.5,000059,2001-06,伦理学导论,(美)弗兰克・梯利,广西师范大学出版社
04202381,9.2,000268,2010-10,逻辑学讲义,(德) 康德,商务印书馆
02060491,8.9,001975,2007-3-1,逻辑学导论,[美] 欧文·M·柯匹 / [美] 卡尔·科恩,中国人民大学出版社
01248122,8.5,000250,1982-5-1,数理哲学导论,罗素(Russell B.),商务印书馆
01005692,8.4,002193,1995-7,西方哲学史,（美）梯利,商务印书馆
01067969,9.4,000218,1997-2,哲学史教程（下卷）,文德尔班,商务印书馆
01253835,9.3,000468,1987-04,哲学史教程（上卷）,（德）文德尔班,商务印书馆
01065051,7.6,001530,2001-1,西方哲学简史,赵敦华,北京大学出版社
01136453,8.5,000227,2008-9,论学者的使命 人的使命,[德] 费希特,商务印书馆
26277998,6.3,000357,2015-1,单身太久会被杀掉的,孙未,新星出版社
25781918,7.3,000726,2014-1-1,比特币,李钧 / 长铗,中信出版社
03115476,8.7,004103,2008-07,热夜之梦,（美）乔治·R·R·马丁,四川科技出版社
02052049,9.0,004641,2007-5,海伯利安,[美] 丹·西蒙斯,万卷出版公司
01058973,8.2,000017,1998-11-1,搜神记/唐宋传奇集,[晋]干宝 撰 / 鲁迅 编录,上海古籍出版社
25978738,9.0,000425,2014-12,机器人大师,(波兰)斯坦尼斯拉夫·莱姆,广西科学技术出版社
01140728,8.6,000918,2003-9,索拉利斯星·K星异客,(波)斯坦尼斯拉夫·莱姆 / (美)吉恩·布鲁尔,四川科学技术出版社
01440243,8.8,002438,2005-10,索拉里斯星,[波] 斯坦尼斯拉夫·莱姆,商务印书馆
25969883,8.3,000164,2014-11,维特根斯坦之家,亚历山大•沃（Alexander Waugh）,漓江出版社
26309691,8.3,009864,2015-2-1,月光落在左手上,余秀华,广西师范大学出版社
10524093,6.9,000048,2012-3,改变大脑的灵性力量,安德鲁•纽伯格 / 马克•瓦德门,译林出版社
03673771,9.0,004669,2009-4,项塔兰,[澳] 格里高利·大卫·罗伯兹,华文出版社
26293436,8.2,000183,2015-1,碧山06：民艺复兴,左靖 編,中信出版社
26293402,8.3,000134,2015-1,碧山07：民艺复兴续,左靖,中信出版社
04282061,7.9,000389,2010-2,科幻小说史,[英]亚当·罗伯茨 / Adam Roberts,北京大学出版社
03707886,8.9,002872,2009-4-1,中国通史,吕思勉,上海古籍出版社
01270511,8.2,001116,2005-02,湖上闲思录,钱穆,三联书店
26300171,7.7,000059,2014-12,我们的文字,国家图书馆中国记忆项目中心,清华大学出版社
26171398,9.3,000058,2014-10,花间集校注,[后蜀]赵崇祚,中华书局
25805781,7.7,000593,2014-1-1,建筑的意境,萧默,中华书局
04269888,8.8,000857,2010-1-1,阳明学述要,钱穆,九州出版社
03007268,9.3,002312,2008-1,传习录,[明] 王阳明撰,中州古籍出版社
25697555,8.4,000757,2013-10,无限的清单,翁贝托·艾柯 / UMBERTO ECO,中央编译出版社
