ID,Rating,Votes,Date,Title,Author,Publisher
34803015,8.1,000561,2019-9-1,人生模式,阳志平,电子工业出版社
26875551,8.6,000037,2016-9-6,Pre-Suasion,Robert Cialdini Ph.D.,Simon &amp; Schuster
26783732,8.4,000269,2016-4-19,Algorithms to Live By,Brian Christian / Tom Griffiths,Henry Holt and Co.
25957032,7.4,000079,2014-8-19,The Organized Mind,Daniel J. Levitin,Dutton Adult
26908562,0.0,000003,2016-7-27,Scientists Making a Difference,Robert J. Sternberg (Editor) / Susan T. Fiske (Editor) / Donald J. Foss(Editor),Cambridge University Press
26850526,7.6,001161,2016-8-26,追时间的人,阳志平 / 刘建鸿 / 吴宝沛 / 周亮 / 程乐华 / 陈虎平 / 赵昱鲲 / 卢立 / 王崇巍 / 陈忻 / 解慧超 / 安替 / 王佩 / 魏坤琳 / 戴俊毅,中信出版社
26742180,8.1,000568,2016-3,心智探奇,[美]史蒂芬·平克（Steven Pinker）,浙江人民出版社
26412113,8.4,000905,2015-5,机器人叛乱,[加拿大]基思·斯坦诺维奇（Keith E.Stanovich）,机械工业出版社
26605978,8.2,001544,2015-9-15,超越智商,【美】基思 E. 斯坦诺维奇（Keith E. Stanovich）,机械工业出版社
03993666,0.0,000003,2009-07-30,Decision Making and Rationality in the Modern World (Fundamentals in Cognition),Keith E. Stanovich,Oxford University Press,USA
04320792,8.4,000023,2010-2-23,What Intelligence Tests Miss,Keith E. Stanovich,Yale University Press
22513668,7.9,000262,2013-4,逻辑要义,[美]欧文·M·柯匹(Irving M.Copi) / 卡尔·科恩(Carl Cohen) / 丹尼尔·E·弗莱格(Daniel E. Flage),世界图书出版公司
24155919,6.8,000421,2013-5,简明逻辑学,[英国]格雷厄姆•普里斯特,译林出版社
05362356,8.3,000127,2010-10,思维,[美] 加里·R.卡比(Gary R. Kirby) / [美] 杰弗里·R.古德帕斯特(Jeffery R. Goodpaster),中国人民大学出版社
06687032,8.7,000814,2011-6,经验的疆界,[美] 詹姆斯 G. 马奇,东方出版社
04205465,0.0,000012,2009年12月28日,剪刀、石頭、布：生活中的賽局理論,Len Fisher,天下文化
10876717,0.0,000006,2012-6,明智决策,《哈佛商业评论》编辑组 编,商务印书馆
20485924,8.3,000227,2013-4-9,Give and Take,Adam M. Grant Ph.D.,Viking Adult
25752076,7.8,000524,2013-10,贪婪的大脑,【英】丹尼尔·博尔,机械工业出版社
12890349,0.0,000001,2012-7-24,When Can You Trust the Experts,Daniel T. Willingham,Jossey-Bass
01343394,8.3,000062,20040115,閱讀的狩獵,網路與書編輯部,網路與書
05335800,8.2,000546,2010-11-22,吾意独怜才,张五常,中信出版社
05373043,7.5,000363,2010-11-1,人情与面子,黄光国,中国人民大学出版社
01712354,8.5,000053,2005-1,家庭治疗概论,[美] 戈登堡,陕西师范大学出版社（南京事业部）
01437973,8.7,003732,2005-10,亲密关系,[美] 莎伦·布雷姆 / 丹尼尔·珀尔曼 / 罗兰·米勒 / 苏珊·坎贝尔,人民邮电出版社
05503551,7.7,000088,2011-1,社会认同过程,[澳] 迈克尔·A. 豪格 / [英] 多米尼克·阿布拉姆斯,中国人民大学出版社
02327273,8.4,000196,2008-1,我好-你好,[美] Thomas A.Harris,中国轻工业出版社
02293880,9.0,000207,2007-6,生涯咨询与辅导,金树人,高等教育
05415037,8.5,000105,2011-1,HBR&#39;s 10 Must Reads on Managing Yourself,Harvard Business Review / Peter F. Drucker / Clayton M. Christensen / Daniel Goleman,Harvard Business Review Press
04000927,8.4,000030,2009-8,身体的智能,Rolf Pfeifer / Josh Bongard,科学出版社
01193622,8.3,000844,2004-09-01,自我,(美)乔纳森·布朗,人民邮电出版社
04864832,9.3,002285,2010-5,为什么学生不喜欢上学?,(美) 威廉厄姆 (Willingham.D.T.) . 著,江苏教育出版社
03222291,8.6,000302,2008-9-1,意识的解释,丹尼尔·丹尼特,北京理工大学出版社
20477116,8.9,000406,2013-1,对权威的服从,米尔格拉姆,新华出版社
01232071,8.7,000365,2003-2-1,如何求解问题,Zbigniew Michalewicz / David B.Fogel,中国水利水电出版社
04917199,8.5,000183,2010-07-05,实验心理学,Barry H.Kantowitz / III Henry L. Roediger / David G. Elmes,华东师范大学出版社
01147347,8.8,003097,2004-1-1,改变心理学的40项研究,〔美〕Roger R Hock著,中国轻工业出版社
01939714,0.0,000005,2001-02-19,记忆大师的心灵,Aleksandr R. Luria / Jerome Bruner,小知堂文化事業有限公司
02130506,9.0,000011,2007-04,記憶之術,法蘭西絲．葉茲（Frances A. Yates）,大塊文化
21325160,7.5,000012,2013-1-1,行为经济学及其应用,彼得·戴蒙德 / 汉努·瓦蒂艾宁,中国人民大学出版社
21325159,0.0,000005,2013-1,经济学中的实验室实验,阿尔文·E·罗思,中国人民大学出版社
21325145,8.9,000076,2013-1-1,不确定状况下的判断,丹尼尔·卡尼曼 / 保罗·斯洛维奇,中国人民大学出版社
21294724,7.4,000188,2013-2,人格解码,[美]塞缪尔•巴伦德斯,商务印书馆
02301462,8.5,000014,2008-03-04,Welcome to Your Brain,Sandra Aamodt / Sam Wang,Bloomsbury USA
06878628,0.0,000006,2011-11-10,30 Lessons for Living,Karl Pillemer,Hudson Street Press
07015890,0.0,000004,2011-12-2,Neurogastronomy,Gordon M. Shepherd,Columbia University Press
06574977,8.2,000010,2011-7-11,Brain Bugs,Dean Buonomano,W. W. Norton &amp; Company
05987326,0.0,000003,2011-2-28,Braintrust,Patricia S. Churchland,Princeton University Press
07154320,7.5,000759,2012-1-1,与爱因斯坦月球漫步,乔舒亚•福尔,中信出版社
04771145,9.3,000075,2011-1-17,The Tell-Tale Brain,V. S.  Ramachandran,W. W. Norton &amp; Co.
04776967,0.0,000009,2010-11-9,Sleights of Mind,Stephen L. Macknik / Susana Martinez-Conde / Sandra Blakeslee,Henry Holt and Co.
06566550,0.0,000001,2011-7-5,Origins,Annie Murphy Paul,Free Press
05477061,0.0,000003,2010-8-30,Delusions of Gender,Cordelia Fine,W. W. Norton &amp; Company
04836266,0.0,000003,2009-12-29,The Other Brain,R. Douglas Fields,Simon &amp; Schuster
05416134,8.2,000098,2011-1,脑袋里装了2000出歌剧的人,（美）奥利弗·萨克斯,中信出版社
04075533,0.0,000003,2008-8-26,Proust and the Squid,Maryanne Wolf,Harper Perennial
04032570,8.5,000483,2009-8,进化的大脑,[美]戴维·J·林登,上海人民出版社
02882122,0.0,000001,2007-10-30,Second Nature,Gerald M. Edelman,Yale University Press
03707038,0.0,000004,2007-08-16,This Is Your Brain on Music,Daniel J. Levitin,Penguin Audio
02844076,0.0,000003,2003-1-8,Aging Well,George E. Vaillant,Little,Brown and Company
01421816,0.0,000003,2003 年 12 月 22 日,重塑大腦,傑佛瑞‧史瓦茲 / 夏倫‧貝格利,時報出版
02281631,0.0,000000,2005-05-24,Soul Made Flesh,Carl Zimmer,Free Press
02336744,0.0,000004,2006-05-05,Brain and Culture,Bruce E. Wexler,The MIT Press
01759103,0.0,000006,2005-05-03,Mind Wide Open,Steven Johnson,Scribner
03624982,0.0,000000,2005,The Wisdom Paradox - How Your Mind Can Grow Stronger as Your Brain Grows Older,Elkhonon Goldberg,Gotham Books/Penguin
03624729,7.7,000055,2009-3,出类拔萃的IQ,[美]戴维·帕金斯,华东师范大学出版社
