ID,Rating,Votes,Date,Title,Author,Publisher
02054245,0.0,000012,2000/2/17,城市心灵,郭少棠,Published by Oxford University Press(China)Ltd 18th Floor,Wawick House East,Taikoo Palace,979 King&#39;s Road,Quarry Bay HongKong
01801929,8.5,000561,2006-3-1,灯火楼台（全三册）,高阳,生活·读书·新知三联书店
01801923,8.3,000919,2006-3,红顶商人,高阳,生活·读书·新知三联书店
02370064,0.0,000008,1973,胡雪巖,高陽,聯經
01007305,9.6,291078,1996-12,红楼梦,[清] 曹雪芹 著 / 高鹗 续,人民文学出版社
01401730,9.0,000823,1996,棋王 樹王 孩子王,鍾阿城,新地文化藝術有限公司
02078796,9.3,000035,1985,奇异的巧克力工厂,(英)达尔,浙江少年儿童出版社
01033248,8.9,003604,2003-04-01,幸福之路,贝特兰・罗素,陕西师范大学出版社
01062756,7.9,000291,2002-02,林语堂传,林太乙,陕西师范大学出版社
01390012,8.0,000023,1999,余純順孤身徒步走西藏,余純順,天地圖書
01419542,8.4,000049,1998-9-16,李光耀回憶錄1923~1965,李光耀,世界書局
01785245,0.0,000008,2001,我是謝坤山,謝坤山,實踐家文化
01706968,8.9,000486,2006-1,从文自传,沈从文,湖南美术出版社
01440159,8.0,001383,2006-1,安琪拉的灰烬,弗兰克·迈考特(美),南海出版公司
01378383,7.2,000040,20040401,成長一發現最好的自己,凌志軍,時報文化
01039507,7.7,000545,1998-10-01,朱元璋传,吴晗,人民出版社
01275453,8.2,000073,2001-03,共悟人间,刘再复 刘剑梅,上海文艺出版社
03055477,8.4,001547,2008-4,西潮,蒋梦麟,天津教育出版社
01091203,9.2,004644,2001-6,少年凯歌,陈凯歌,人民文学出版社
01015699,8.2,024997,2007-2,中国大历史,黄仁宇,生活·读书·新知三联书店
01835439,7.4,000080,2006-5,中国美术史百题,谭天,中国青年
01332606,7.5,000014,1999年01月10日,失竊的未來－生命的隱形浩劫,RHEO COLBORN,先覺
01370016,8.6,000475,1998-7,分成兩半的子爵,伊塔罗．卡尔维诺,時報文化
01061608,7.5,000107,2000-05,未来城,(美)詹姆斯・特拉菲尔,中国社会科学出版社
01473343,8.3,000132,1984-10-31,生命的奮進,唐君毅 / 徐复观 / 牟宗三 / 梁漱溟,时报出版
01891590,7.2,000158,1996,生活簡單就是享受,愛琳‧詹姆琳,新路
01420764,7.7,000060,2005-1,生命中不可错过的智慧,弗格汉姆,北方文艺出版社
01433377,8.7,010601,1987-9,生命中不能承受之轻,[捷] 米兰·昆德拉,作家出版社
01027876,8.2,000220,2001-12,大学之理念,金耀基,生活·读书·新知三联书店
01273759,8.2,002794,1997-12,人在欧洲,龙应台,三联书店
01393905,7.8,000160,2000,大汗之國：西方眼中的中國,史景遷,臺灣商務印書館
01050339,7.7,077658,2001-4,文化苦旅,余秋雨,东方出版中心
01287823,7.8,005895,2002-10,千年一叹,余秋雨,作家出版社
01010888,8.4,003613,2004-01,一路走来一路读,林达,湖南文艺出版社
01084336,9.0,576440,2003-8,小王子,[法] 圣埃克苏佩里,人民文学出版社
