ID,Rating,Votes,Date,Title,Author,Publisher
03408575,0.0,000006,1991,世界美人鉴赏录,高小康编著,上海文化出版社
03201212,0.0,000000,1990-6,80年代重大灾难纪实,卢天贶编著,上海文化出版社
03232487,0.0,000000,1990-06,话说私人秘密,(美)薄拉克,上海文化出版社
03127200,0.0,000007,1990-06,伪科学的时髦与荒谬,【美】马丁.加德纳,上海文化出版社
03232482,0.0,000000,1990.6,铁三角中的现代女性,(美)卡多佐,上海文化出版社
03232578,0.0,000001,1990-06,心灵遥感之迷,(美)伯特尔德.施瓦茨,上海文化出版社
03232516,0.0,000002,1990.7,巨霸小传,(日)矶山典辰,上海文化出版社
03232527,0.0,000000,1990-06,愿你实现书中的梦想,胡洪庆 / 藤建强 编著,上海文化出版社
03221791,0.0,000003,1989 .4,人类家庭内幕,(美)奎因 等,上海文化出版社
03221797,0.0,000007,1989-04,凡人的绝症：聪明误,(加)丁·彼得 等,上海文化出版社
03232478,6.7,000023,1989.4,蓝色怪屋,(英)安森,上海文化出版社
03232479,0.0,000006,1989.4,空中火葬,(美)斯特恩(Stern,R.M.),上海文化出版社
03221786,0.0,000002,1989 .4,吻,[法]格·福升,上海文化出版社
03221799,0.0,000008,1989.4,如何戳穿谎言,(美)艾克曼,上海文化出版社
03128535,8.2,000011,1989.04,中国历史上的大阴谋,骆玉明,上海：上海文化出版社
02368705,0.0,000009,1988,世界名记者-五角丛书,黄罗怡 / 王伟 / 朱伟,上海文化出版社
03072329,8.0,000020,1988-10,安乐死,楚东平,上海文化出版社
02368723,7.8,000040,1988,鬼文化,[英] 艾伦·C. 詹金斯,上海文化出版社
02368732,7.1,000014,1988,往上爬-五角丛书,[英]劳伦斯·J·彼得,上海文化出版社
02368699,6.7,000016,1988.11,两性的冲突-五角丛书,[英]约瑟·麦勃奎著 / 残马缩写,上海文化出版社
03127026,0.0,000003,1988.10,年过50必读,[英] 米丽亚姆·斯托帕德,上海：上海文化出版社
02382197,7.8,000020,1988,人体语言,[美] 朱利·法思特,上海文化出版社
02368712,7.8,000023,1988,畅销书-五角丛书,[英] 约翰·苏特兰,上海文化出版社
02125511,8.2,000035,1988-10-00,人的末日,(美)D.J恩莱特著,上海文化出版社
03126457,0.0,000008,1988.03,怎样使你的谈吐更动人,[美] 戴尔·卡耐基(Carnagie,D.),上海：上海文化出版社
02127305,7.5,000016,1988,活着不是为了痛苦,马尔兹,上海文化出版社
03126465,0.0,000012,1988.04,穿着的艺术,国风 / 陈信义,上海：上海文化出版社
03126363,7.6,000032,1988.4,开发人的右半脑,邵永富,上海：上海文化出版社
02368719,7.7,000035,1988,性与爱的困惑-五角丛书,贺绍俊 / 潘凯雄,上海文化出版社
02331860,0.0,000012,1988.4,人的自恋与自大,谈大正,上海：上海文化出版社
03126361,0.0,000010,1988.4,人生价值的要素,陈红春,上海：上海文化出版社
03072293,6.6,000026,1988-03,中外禁书,蔡国良 编著,上海文化出版社
03126455,0.0,000009,1988.03,收藏历史的人,裴高 / 吴少华,上海：上海文化出版社
03126353,0.0,000004,1987,当代人与民俗,仲富兰,上海：上海文化出版社
03119495,6.8,000010,1987-11,影坛夜话,陈同艺,上海文艺出版社
03126322,7.1,000038,1987,话说太监,[日] 寺尾善雄,上海：上海文化出版社
03126315,7.5,000026,1987.11,世界100位作家谈写作,王歌,上海：上海文化出版社
03126445,7.0,000020,1987.11,世界悲剧中的女性,马尚龙 / 艾以 / 王惠利,上海：上海文化出版社
03126436,0.0,000007,1987,自我突破思考法,饶明华,上海：上海文化出版社
03126312,6.9,000021,1987.11,幽默的艺术,[美] 特鲁·赫伯,上海：上海文化出版社
03126351,0.0,000009,1987,西方文化之都,何小原 / 陈劲秋,上海：上海文化出版社
02979376,7.1,000024,1987.11,人的生死之谜,[日] 猪木正文,上海：上海文化出版社
03012683,7.9,000032,1987,生活的艺术-五角丛书,安德烈·莫洛亚,上海文化出版社
03128472,7.6,000010,1987.05,处世的艺术,[美] 马尔腾,上海：上海文化出版社
03128462,6.9,000013,1987.05,超时代的发明,王维奎,上海文化出版社
03128519,7.3,000014,1987.05,向你挑战,俞一明,上海：上海文化出版社
02348530,7.8,000033,1987,外国诗人成名作选,裘小龙等编选,上海文化出版社
03128516,0.0,000005,1987.05,重新发现的世界,金维新 / 章智明,上海：上海文化出版社
03128508,0.0,000013,1987,中国的超人,朱怡怡 / 朱润龙,上海：上海文化出版社
02214016,8.3,000046,1987,命运五部曲,多利丝·莱辛 / 曼斯菲尔德等,上海文化出版社
03128458,8.0,000019,1987-5,人生探幽,[日]三木清,上海文化出版社
03127012,8.2,000020,1987.05,中国姓氏寻根,胡尧,上海：上海文化出版社
03126346,7.7,000047,1987-4,人性的优点,[美] 卡耐基(Carnagie,D.),上海文化出版社
03126319,7.2,000020,1987,人怎样长得高,[日] 川烟爱义,上海：上海文化出版社
03126321,6.8,000032,1987,惊人的信息推理术,[日] 山上定也,上海：上海文化出版社
02032711,8.3,000123,1987,世界49大谜,王建康 / 李黎明,上海文化出版社
02348541,8.0,000021,1987-04,台湾当代爱情诗选,杨际岚 朱谷忠编,上海文化出版社
02368729,7.0,000013,1987,竞技世界-五角丛书,沈德纬 编著,上海文化出版社
03126310,7.6,000011,1987,争鸣中篇小说20篇,闻逸,上海：上海文化出版社
03126318,6.6,000020,1987.11,80年代世界之最,朱培龙,上海：上海文化出版社
03126344,7.3,000011,1987,人类智力的奥秘,吴越,上海：上海文化出版社
03124080,7.1,000010,1987,里根家庭秘事,[美] 帕蒂·戴维斯,上海：上海文化出版社
02300669,7.4,000021,1986/12,国宝欣赏100种,欧劳斋  编写,上海文化出版社
03015125,8.2,000091,1986-12,人性的弱点,戴尔卡耐基,上海文化出版社
03072333,7.1,000022,1986-12,美国总统轶事,陈宝琪 李健 编译,上海文化出版社
03126342,8.5,000041,1987,影响世界历史的16本书,[美] 罗伯特·唐斯,上海：上海文化出版社
02348545,7.5,000029,1986-12,中国诗人成名作选,吴欢章 徐如麒编,上海文化出版社
02368713,8.0,000012,1987,家庭厨房顾问-五角丛书,钱国盛,上海文化出版社
01986498,8.2,000030,1986年12月,外国漫画精选,范萧伯编,上海文化出版社
03126927,8.1,000022,1986.12,外国名人与探案,[日] 藤原宰太郎,上海：上海文化出版社
03126992,7.8,000078,1986,一个女大学生的手记,曹明华,上海文化出版社
02382500,0.0,000001,1986,现代家庭生活问答184,博采编,上海文化出版社
03127076,0.0,000000,1986.08,家庭音乐咨询,本社编,上海：上海文化出版社
03127070,0.0,000007,1986.08,千奇百怪的国外艺术,李成贵,上海：上海文化出版社
02382502,0.0,000006,1986,吃与长寿,上海文化出版社编,上海文化出版社
03127081,0.0,000003,1986.08,新歇后语,孙治平 / 徐及 / 蒋宝瑚,上海：上海文化出版社
03126293,0.0,000008,1986.08,“战争女神”在行动,[法] 皮埃尔.加兰特,上海：上海文化出版社
03127056,0.0,000008,1986.08,中外幽默故事精选,明义,上海：上海文化出版社
03127067,0.0,000003,1986.08,世界邮票之最,俞鲁三 / 唐无忌 / 卓宗南,上海：上海文化出版社
03127066,0.0,000004,1986.08,世界球星的故事,吕优,上海：上海文化出版社
03124079,0.0,000008,1986,多情的窃贼,曹正文（编）,上海：上海文化出版社
02155727,7.5,000018,1986,外国爱情短诗萃,姜金城 宫玺选编,上海文化出版社
03072323,0.0,000004,1986-05,趣味象棋,苏江 编,上海文化出版社
03126896,0.0,000007,1986.06,你了解自己吗,吴沫欣 / 姚明月,上海：上海文化出版社
03126910,0.0,000003,1986.06,影星是怎样发现的,本社编,上海：上海文化出版社
03126881,0.0,000006,1986.06,名曲的命运,胡晓耕,上海：上海文化出版社
03126888,0.0,000003,1986.06,外交部里的“小字辈”,杜卫东,上海：上海文化出版社
03126872,0.0,000008,1986.06,电影趣闻录,白冰,上海：上海文化出版社
03126917,0.0,000007,1986.06,冲破“金狮”号的迷雾,盛新阳 / 黄浦生 / 文达 / 刘立中,上海：上海文化出版社
03126864,0.0,000002,1986.06,蜜月旅游手册,鄯任,上海：上海文化出版社
03126507,7.8,000014,1986.08,讽刺微型小说60篇,韦晓,上海：上海文化出版社
