ID,Rating,Votes,Date,Title,Author,Publisher
26958140,8.6,000055,2016-6,性与社会,[英] 霭理士,商务印书馆
01047205,8.2,002352,2004-10,性学三论・爱情心理学,弗洛伊德,太白文艺出版社
26319527,8.0,003404,2015-4,性学三论,(奥) 西格蒙德·弗洛伊德,浙江文艺出版社
26722463,8.4,000078,2016-4-14,言不褻不笑,黃克武,聯經出版事業公司
25910845,6.2,000203,2015-2,当前时代的色情,[法] 阿兰·巴迪欧,河南大学出版社
24872412,6.6,000109,2013-9,古罗马的性与权力,[法] 保罗·韦纳,华东师范大学出版社
25734148,0.0,000007,2013-9,思無邪小記：姚靈犀性學筆記,姚靈犀,時報文化
24884783,7.6,000272,2013-8,性学五章,江晓原,海豚出版社
20458907,7.3,000743,2013-1,书淫艳异录（全二册）,叶灵凤,福建教育出版社
05908457,0.0,000002,1995-8,非性文化的奇花异果,曹顺庆 / 李建中 / 张志怀,巴蜀书社
04306547,6.8,000091,2010-1,性的历程,王威,湖北人民出版社
06902782,7.4,000034,2011-10,性的历程,王威,湖北人民出版社
01790232,7.9,000088,1989-7,野蛮人的性生活,【英】B. 马林诺夫斯基,团结出版社
07054747,6.5,000463,2012-3-25,中国文化里的情与色,王溢嘉,新星出版社
06965421,7.0,000104,2011-11,情色夭夭,《万象》编辑部 编,辽宁教育出版社
06432382,7.4,000020,2011-5,肉體的文學史,楊典,新銳文創
01377885,7.3,000015,2004-3,情欲明清：遂欲篇,熊秉真 / 余安邦,城邦文化事业股份有限公司
06194593,7.5,000669,2011-6-25,人类性幻想,(英)B·卡尔,华东师范大学出版社
02112786,0.0,000010,2007-01-01,人的性与性的人,彭晓辉 / 阮芳赋,北京大学医学出版社（原北京医科大学出版社）
03144113,0.0,000004,2008-7,老鹹書 II,江湖忠人,次文化堂
01208672,7.5,000230,2001-4,暧昧的历程,张在舟,中州古籍出版社
01862252,0.0,000011,2006,老鹹書,江湖忠人,次文化堂／香港
04114636,8.3,000724,2009-12,性学观止（上下册）,(美)贺兰特•A•凯查杜里安,世界图书出版公司
03797340,5.9,000707,2009-5-1,日本人的色道,郝祥满,湖北长江出版集团，湖北人民出版社
01010010,7.5,000381,1992-7,秘戏图考,[荷兰] 高罗佩,广东人民出版社
01709403,8.1,000052,1998-02-01,张竞生文集(上下册),张竞生,广州出版社
01384764,0.0,000003,20040119,黃色激情－姿勢．地點全蒐錄＜愛的初體驗.,李欣怡 / 艾莉,性林文化
01904733,0.0,000011,2006.09.28,換姿勢，再愛一次,柯夢波丹,性林
03212669,7.5,000036,2008,色情無價,甯應斌 / 何春蕤,中央大學性／別研究室
03545896,6.6,000231,2009-2,欧美情色文学史,刘文荣,文汇出版社
02156316,7.8,000056,2007-7,花營錦陣,大辣編輯部,大辣出版股份有限公司
03729665,8.3,000522,2009-04,欧洲同性恋史,【法】弗洛朗斯·塔马涅,商务印书馆
02061695,0.0,000000,2004-07-01,Daily Sex,Jane Seddon,Warner Books
03268272,0.0,000002,2006,Sex Promises,Stewart Ferris,Crombie Jardine Publishing Limited
01477185,8.8,000349,1992-11,Sex,Madonna / Steven Meisel / Fabien Baron,Warner Books Inc
03013475,7.8,000401,2008-2,李银河性学心得,李银河,时代文艺
01026265,7.7,000118,2004-12,言言斋性学札记,周越然,广西师范大学出版社
01033273,7.8,001874,2002-9,海蒂性学报告,[美] 雪儿·海蒂,海南出版社
01064298,7.6,001333,2002-9,海蒂性学报告：男人篇,[美] 雪儿·海蒂,海南出版社
02270472,7.2,000053,2007-9,金赛是谁,周炼红 / 黄文泉,广西师范大学出版社
01042424,7.9,000154,1993-9,新金赛性学报告（中文全译本）,[美] 琼·瑞妮丝 / 露丝·华思理,明天出版社
02082044,8.1,000888,2007-5,金赛性学报告,(美)阿尔弗雷德·C.金赛,海南出版社 三环出版社
01071594,6.7,000047,2004-09,美国性史,伊丽莎白·赖斯,东方出版社
01470236,7.9,000028,2005-12-14,性史2006 : 16篇真實性告白,大辣編輯部∕著,大辣出版
01347589,0.0,000011,20050201,色史,亨利．米勒，譯／李三沖,時報文化
01937601,7.7,000022,2006-11,波斯愛經,理查．波頓/原譯，菲利普．敦/編寫,大辣
01384296,7.1,000089,2003,西藏慾經,更敦群培,大辣
01759474,0.0,000008,2005年12月08日,雲端漫舞坦陀羅：狂喜性愛修行指南,瑪格‧阿南,性林文化
01389954,7.1,000059,2000-6-15,sex for one 自慰,貝蒂．道森,永中國際
01794803,7.8,000096,1999-12-28,做愛時的眼神,山田詠美,方智
01384345,6.9,000051,2003-4-1,慾望巴黎,凱薩琳·米雷,商周出版公司
01369512,8.3,000017,20050304,性病態：238 個真實檔案Psychopathia Sexualis ,克拉夫特．艾賓，譯／陳蒼多,左岸
02996991,7.0,000017,2006,自慰 : 恐懼的歷史,讓．史坦傑爾 / 安娜．凡．奈克,邊城
02346122,7.4,000058,2007-11,二十世纪性史,安格斯·麦克拉伦,上海人民出版社
01340559,0.0,000011,1999-7-1,色情研究,林芳玫 / 楊瑛瑛,女書文化
01349577,8.1,000328,2004-11-1,性史1926,張競生,大辣
01866517,8.1,000344,1989-1,性史,[法] 米歇尔·福柯,上海科学技术文献出版社
01358827,0.0,000000,1995-05-01,台灣情色報告,莊慧秋,張老師文化
03133871,0.0,000001,2001-7-15,情色物語,趙波,未來書城
03133874,0.0,000001,1998.10.01,情色地圖,張錦弘,生智
01362408,7.9,000042,2003-8,西洋情色文學史,亞歷山德里安(ALEXANDRIAN),城邦（麥田）
01046565,6.6,000105,2004-2,情色艺术史,爱德华・福克斯,陕西师范大学出版社
01057080,8.1,000156,1999-03,性的问题,李银河,中国青年出版社
01942711,8.0,000039,1999-1,性·婚姻,李银河,陕西师范大学出版社
01003027,8.7,000403,2002-10,性经验史,[法] 米歇尔·福柯,上海人民出版社
01209637,7.3,000075,2002-5-1,西方性学名著提要,李银河,江西人民出版社
02131517,6.8,000155,2007,性别问题,李银河,青岛出版社
03008767,7.7,000146,2008,性爱二十讲,李银河,天津人民
01048628,7.8,000150,2003-07,女性权力的崛起,李银河,文化艺术出版社
01051115,7.5,000184,2003-08,性文化研究报告,李银河,江苏人民出版社
01427465,7.2,000230,2005-8,两性关系,李银河,华东师范大学出版社
01049414,7.7,000173,2003-07,性的问题·福柯与性,李银河,文化艺术出版社
01021693,7.9,000614,2001-3,福柯与性,李银河,山东人民出版社
01056293,6.8,000576,2005-1-1,你如此需要安慰,李银河,当代世界出版社
01340429,8.2,001365,2005-1,女性主义,李银河,山东人民出版社
02230611,7.4,000514,2007-8,以温柔优雅的态度生活,李银河,中国妇女出版社
01007625,7.2,001776,1998-01,中国女性的感情与性,李银河,今日中国出版社
01479194,8.2,001865,1992-11,他们的世界,李银河、王小波,山西人民出版社
01031857,7.8,002998,1998-01,虐恋亚文化,李银河,今日中国出版社
01036297,7.8,002679,1998-01,同性恋亚文化,李银河,今日中国出版社
01016552,7.8,000273,2002,李银河文集第一辑,李银河,中国友谊出版公司
01047588,8.0,000491,2003-07,酷儿理论,葛尔・罗宾 / 斯蒂文・艾普斯坦 / 斯蒂文・塞德曼 / 凯・纳玛斯林 / 阿琳・斯泰恩克恩・普拉莫 / 采利・史密斯 / 布莱特・彼迈恩迈奇・艾利亚森 / 露斯・高德曼 / 戴维・哈波林 / 麦可・沃纳 / 克里斯汀・艾斯特伯格 / 杰瑞・莱林 / 卓施瓦・盖姆森 / 莎伦・史密斯 / 朱迪斯・巴特勒 / 莫尼克・威蒂格,文化艺术出版社
01004168,7.8,000248,2000-02-01,酷儿理论,（美）葛尔・罗宾,时事出版社
02082036,8.4,000514,2006-12,李银河自选集,李银河,内蒙古大学出版社
01707741,7.4,000592,2006-2,李银河说性,李银河,北方文艺出版社
03610492,7.9,001813,2009-3,好色的哈姆莱特,小白,人民文学出版社
03226135,0.0,000000,1993,中华性学辞典,刘达临主编,黑龙江人民出版社
03460463,0.0,000003,1988,性社会学,刘达临,山东人民出版社
01086745,0.0,000002,2000-12,世界性文化图考,刘达临编,中国友谊出版公司
01012920,0.0,000005,1999-01,世界当代性文化,刘达临,三联书店上海分店
01206366,0.0,000007,2001-9-1,我的性学之路,刘达临,中国青年出版社,中国戏剧出版社
01276227,0.0,000002,1995-05,中国当代性文化(精华本),刘达临,三联书店上海分店
01333572,0.0,000005,2005年05月13日,性愛進化史,劉達臨,柏室
01390534,5.9,000015,2005-5,性文化七十七夜谈,胡宏霞,珠海出版社
01870204,0.0,000006,2006 年 07 月 14 日,世界性史圖鑑,劉達臨,八方
