ID,Rating,Votes,Date,Title,Author,Publisher
05916004,8.5,000625,2011-1-1,欲望的演化,David M.Buss,中国人民大学出版社
05293240,0.0,000002,1995-03,The Evolution of Desire,David M. Buss,Basic Books
02275406,8.7,000275,2007-9-4,The Language Instinct,Steven Pinker,Harper Perennial Modern Classics
01007073,8.0,000618,2004-01,语言本能,史迪芬·平克,汕头大学出版社
01551554,8.5,000073,2001-8,论人性,[美] 爱德华·O. 威尔逊,浙江教育出版社
03254228,0.0,000004,2002,論人性,愛德華‧威爾森（Edward O. Wilson）,時報文化
01638979,8.2,000164,1998-09-01,性趣探秘,戴蒙德(Diamond),上海科学技术出版社
03121161,7.9,000704,2008-5,性趣探秘,贾里德·戴蒙德,上海科学技术出版社
01016272,8.7,000764,2004-05,第三种猩猩,杰拉德・戴蒙德,海南出版社
01488318,8.4,000233,2005-9,先天，后天,[英] 马特·里德利,北京理工大学出版社
02282199,8.1,000172,2007-9,丑陋的孔雀,姜永进,山东人民出版社
01538996,7.6,000172,2002-12-01,红色皇后,(英国)马特·里德利,四川人民出版社
01439505,8.3,000054,2003-4-29,The Red Queen,Matt Ridley,Harper Perennial
01873734,8.8,000041,2000-02-15,Introducing Evolutionary Psychology,Dylan  Evans / Dylan Evans,Totem Books
03047640,7.6,000036,2007-9,进化心理学,张雷,广东高教
02143904,8.8,003716,2007-6,进化心理学,David M.Buss,华东师范大学出版社
02019967,8.6,000058,2001-1-1,进化新篇章,方舟子,湖南教育出版社
01314018,7.4,000060,2001-1,蚂蚁与孔雀,（美）海伦娜·克罗宁,上海科学技术出版社
02315899,7.8,000096,2007-9,人类的起源,理查德·利基,上海世纪出版集团
01322270,8.0,000060,1995,人类的起源,理查德·利基,上海科学技术出版社
01046620,8.9,001348,1998-01,我们为什么生病,[美] R.M.尼斯 / [美] G.C.威廉斯,湖南科学技术出版社
01440001,9.3,000063,1996-6-1,Darwin&#39;s Dangerous Idea,Daniel C. Dennett,Simon &amp; Schuster
02027051,0.0,000005,2006-4-6,Climbing Mount Improbable,Richard Dawkins,Penguin
02374276,0.0,000004,1997-9-17,Climbing Mount Improbable,Richard Dawkins,W. W. Norton &amp; Company
01840564,8.4,000022,1996-08-23,River Out Of Eden,Richard Dawkins,Basic Books
01046794,8.5,000107,1997-1,伊甸园之河,理查德·道金斯,上海科学技术出版社
03121205,8.3,000221,2008年,伊甸园之河,理查德·道金斯,上海人民出版社
01401140,8.8,000024,1999-8-5,The Extended Phenotype,Richard Dawkins,Oxford University Press,USA
01291215,9.1,000049,1996-9-17,The Blind Watchmaker,Richard Dawkins,W. W. Norton &amp; Company
01427464,7.8,000238,2005-5,盲眼钟表匠,[英] 理查德·道金斯,重庆出版社
01777630,9.0,000757,2006-5-25,The Selfish Gene,Richard Dawkins,OUP Oxford
03405638,0.0,000006,1978-03-16,The Selfish Gene,Richard Dawkins,Flamingo
01292405,8.6,006481,1998-10,自私的基因,(英)里查德.道金斯,吉林人民出版社
