ID,Rating,Votes,Date,Title,Author,Publisher
04011822,0.0,000009,1999-3-13,Using French Vocabulary,Jean H. Duffy,Cambridge University Press
02539165,9.0,000050,1968,French for Reading,Karl C. Sandberg / Eddison C. Tatham,Pearson
07000145,0.0,000002,2005-2-10,Introduction à l&#39;ancien français,René Revol,Armand Colin
06398995,0.0,000008,2011-9-20,Le bon usage,Grevisse,Duculot
02069289,9.3,000013,2007-4,街头法语习语,伯克,北京语言文化大学
01836875,0.0,000009,2006-3,街头法语,伯克,北京语院
04447858,0.0,000009,2008-5-1,Roma Aeterna,Hans H. ørberg,Hackett Publishing Company,Inc.
04205549,9.8,000088,2005-5-26,Lingua Latina,Hans H. Orberg,Focus Publishing/R. Pullins Co.
05974404,0.0,000001,2002-12-1,Coffret encyclopédie universelle Larousse 2003 en DVD-ROM + l&#39;encyclopédie memo en 1 volume,Collectif,Larousse
06118219,0.0,000002,2002-11-7,Le Dictionnaire plus,Collectif,Sélection du Reader&#39;s Digest
06118221,0.0,000001,2008-3-6,Français 2e-Tle,Claude Lebrun / Christian Quennehen,Belin
06118220,0.0,000002,2008-10-2,Français 4e-3e,Claude Lebrun / Geneviève Poumarède / François Davot,Belin
03790889,0.0,000000,2006-5-30,Tout va bien ! 4 Méthode de français,Hélène Auge / Maria Marquet / Michèle Pendanx,Cle International
02279424,0.0,000000,2005,Tout va bien! 3 : Méthode de français,Livre de l&#39;élève,avec un Portfolio (Broché),H. Augé / M. D. Canada Pujols,CLE international
04045922,0.0,000003,2005-06-01,Tout Va Bien,Auge,Cle International
06878211,0.0,000010,2005-1-21,Méthode de français Tout va bien ! 1,Hélène Augé / M-D Cañada Pujols / Claire Marlhens / L Martin,Fernand Nathan
02116636,8.8,000232,2007-5,走遍法国（学生用书 2）,(法)卡佩勒,外语教学与研究出版社
01886352,8.7,000493,2006-8,走遍法国(学生用书 1/下),卡佩勒(法)吉东(法),外语教学与研究出版社
01751123,8.6,001239,2006-1,走遍法国(学生用书 1/上),卡佩勒 / 吉东 / 吴云凤 / 胡瑜,外语教学与研究出版社
02011227,8.4,000315,2006-8,TCF法语知识测试练习250题,朱佩娟,上海译文
02055523,7.8,000204,2007-3,法语TCF考试全攻略,迪普贤莱,外语教学与研究
01923034,8.3,000221,2006-8-1,法语语法渐进,孙光兆 / 玛雅·格雷戈瓦,上海译文出版社
01876373,8.2,000174,2006年8月,法国文化渐进,曹德明主编,上海译文出版社
01852144,9.1,000249,2006-6,法语交际口语渐进,郑向菲 / 克莱尔·米盖勒,上海译文出版社
01754534,8.6,000054,2006-2,法语语音渐进,周林飞[等]编著,上海世纪（上海译文）
01108983,8.9,000049,2005-2,法语发音,舒毅宁,外文出版社
01108982,8.6,000182,2003-2,法语发音,舒毅宁,外文出版社
02055560,7.9,000011,2007-1,高年级法语语法教程,李树芬,北京大学
01236599,7.4,000017,2004-10,新大学法语,李志清,蓝色畅想
01161452,7.0,000120,2003-7,新大学法语,李志清 编,高等教育出版社
01161456,6.9,000214,2003-6,新大学法语1,周林飞,上海高教
01852228,9.0,000741,2006-4,全新法语语法,(法)Y·德拉图尔,上海译文出版社
01085211,9.4,000201,2003-6-1,法语词汇渐进.高级,曹德明 / 克莱尔·米盖勒 / 朱燕,上海译文出版社
01085199,9.0,000318,2003-1,法语词汇渐进.中级,钱培鑫,上海译文出版社
01213744,9.0,000634,2003-4-1,法语词汇渐进,（法）米盖勒,上海译文出版社
01125988,8.7,000179,2003-7-1,实用法语语法精讲与练习,张晶 / 周晓幸 / 张萍,中国宇航出版社
01107599,8.5,000054,2003-4,罗贝尔法汉词典,商务印书馆辞书研究中心 编译,商务印书馆
02187068,8.5,000048,2007-6-1,法语惯用状语词组速查手册,刘国清,东华大学出版社
