ID,Rating,Votes,Date,Title,Author,Publisher
20370764,7.9,000101,2012-11,英文玩家,林沛理,中国人民大学出版社
06868801,7.6,000041,2011-9-1,玩起中文,林沛理,天窗出版社
01081144,9.3,001841,2006-4,古詩源,[清] 沈德潛,中华书局
06021440,8.7,018577,2011-4,黑客与画家,[美] Paul Graham,人民邮电出版社
04882004,8.4,000103,2011-11,阿西莫夫论科幻小说,(美) 阿西莫夫,安徽文艺出版社
01061242,8.8,006777,2000-5-1,写在人生边上,钱钟书,辽宁人民出版社/辽海出版社
03070048,8.1,000249,2008-5,蒙田随笔,蒙田,上海三联出版社
06538133,8.7,000198,2011-8-1,这就是纽约,[美]E•B•怀特,上海译文出版社
06042374,8.9,000367,2011-5,政治与文学,[英] 乔治·奥威尔,译林出版社
23858315,8.7,000453,2013-1,毛姆读书随笔,W.S.毛姆,文汇出版社
06782834,9.0,000014,2011-9-8,The Glamour of Grammar,Roy Peter Clark,Little,Brown and Company
24745639,7.6,002149,2013-7,麦肯锡教我的写作武器,[日]高杉尚孝,北京联合出版公司·后浪出版公司
20453368,8.4,000128,2013-1,《玩具屋》九讲,王文兴,上海三联书店
01316284,8.2,000066,2002-2-1,休谟经典文存,瑜青,上海大学出版社
03070343,8.5,000327,2008-05,卜洛克的小說學堂,勞倫斯．卜洛克,臉譜出版社
04065814,7.9,000021,2009年10月01日,關於寫作,Anne Lamott,晴天出版社
06440324,8.5,000894,2011-11-1,人各有异,【美】E·B·怀特,上海译文出版社
03888123,8.6,005571,2009.08,写作这回事,[美]斯蒂芬·金,上海译文出版社
03689094,8.5,000628,2009-8,最美的决定,（美）怀特（White,E.B.）,上海译文出版社
04740002,9.1,001357,2008,On Writing Well,William Zinsser,HarperCollins Publishers,New
01393426,8.1,000240,2000-9,编辑人的世界,格罗斯,中国工人出版社
01472946,8.4,004874,2006-1,《华尔街日报》是如何讲故事的,[美] 威廉·E.布隆代尔,华夏出版社
01451400,8.2,000643,2009.1,风格的要素,[美] 威廉·斯特伦克,中央编译出版社
01115748,9.2,005812,2001-8,故事,[美] 罗伯特·麦基,中国电影出版社
