ID,Rating,Votes,Date,Title,Author,Publisher
24746256,7.8,000468,2013-6,和秋叶一起学PPT,张志 / 方骥 / 刘俊,人民邮电出版社
19985901,8.0,000124,2012-10,演说心理学,孙彦,人民邮电出版社
10588290,8.9,000375,2012-8-1,演说,Nancy Duarte(南希.杜瓦特),电子工业出版社
10600443,6.8,000085,2012-5,玩着玩着就能成PPT高手,平林纯,湖南文艺
06981960,6.1,000012,2012-1,PPT创意表达,许江林,中国铁道
10541303,8.0,000021,2012-3-1,乐享PowerPoint,郭俊秀,电子工业出版社
07006721,8.0,000178,2012-1-1,PPT动画传奇,陈魁,电子工业出版社
06855201,6.5,000039,2011-10,创意PPT,邱超群,人民邮电出版社
10060257,7.0,000029,2012-1,职场牛人的PPT,姚锰,兵器工业出版社
06125549,7.2,000012,2011-4,这样用PPT！,张二峰,电子工业
10453373,7.1,000273,2012-1,说服力-缔造完美的PPT演示,张志 / 刘俊 / 杨雪,人民邮电出版社
06982034,7.1,000035,2011-11,玩转PowerPoint,曾潇霖,电子工业
06960889,8.0,000387,2012-1-1,PPT,要你好看,杨臻,电子工业出版社
06830026,7.3,000052,2011-9,裸演说,[美] 加尔·雷纳德,电子工业出版社
06430175,0.0,000010,2011-6,PPT高效设计,孙建东,人民邮电
06425357,5.9,000015,2011-6,PPT高效设计,曹瑛,人民邮电
06392682,7.5,000667,2011-6,写给大家看的PPT设计书,Robin Williams,人民邮电出版社
06626484,6.7,000027,2011-6,PowerPoint！让教学更精彩,孙方,电子工业
06558079,0.0,000005,2011-6,揭秘,许江林,电子工业出版社
06011734,7.6,000740,2011-3,说服力,张志 / 刘俊 / 包翔,人民邮电出版社
05258655,7.5,000014,2010-8,拒绝平淡,李仲求,人民邮电
04251757,7.8,000022,2010-2,说服力演说是怎样炼成的,【美】Andrew Abela 等,电子工业出版社
05247416,8.1,000269,2010-8,演说之禅设计篇,Garr Reynolds(加尔.雷纳德),电子工业
04860526,7.6,001641,2010-7,乔布斯的魔力演讲,[美]卡迈恩·加洛,中信出版社
04874783,7.6,000040,2010-6,炫舞PowerPoint,许江林,电子工业出版社
02238320,8.4,003482,2007-8-1,版式设计原理,（日）佐佐木刚士,中国青年出版社
03313363,8.4,001816,2009-01,演说之禅,Garr Reynolds(加尔.雷纳德),电子工业出版社
03717183,7.5,001625,2009-6,餐巾纸的背面,[美]丹·罗姆,中信出版社
01020644,8.1,006839,2002-12,金字塔原理,[美] 巴巴拉·明托,民主与建设出版社
04604592,7.5,002010,2010,说服力 让你的PPT会说话,张志、刘俊、包翔,人民邮电出版社
04243135,7.3,003336,2010-3,别告诉我你懂PPT,李治,北京大学出版社
04273386,7.7,000760,2010-2,PPT演示之道,孙小小,电子工业出版社
03773007,7.6,000389,2009-5,PPT演义,陈 魁 编著,电子工业出版社
03323633,8.6,011676,2009-1,写给大家看的设计书（第3版）,[美] Robin Williams,人民邮电出版社
01207421,7.3,000131,2002-1,用图表说话,[美] 基恩·泽拉兹尼,长春出版社
01059490,7.6,003440,2001-1,麦肯锡方法,（美）埃森・M・拉塞尔,华夏出版社
