ID,Rating,Votes,Date,Title,Author,Publisher
01319452,0.0,000010,2005-5-1,百年百篇经典微型小说,郑允钦,长江文艺出版社
02068981,0.0,000002,2006-3,微型小说新世界,胡永其,百花洲文艺出版社
01052338,0.0,000001,2002-2-1,2001年中国微型小说精选,中国作家协会创研部,长江文艺出版社
01547915,0.0,000002,2003-1,2002年中国微型小说精选,中国作家协会创研部,长江文艺出版社
01038235,0.0,000002,2004-01,2003年中国微型小说精选,中国作家协会创研部,长江文艺出版社
01013553,0.0,000006,2005-01,2004年中国微型小说精选,中国作家协会创研部,长江文艺出版社
01488976,6.4,000016,2006-1,2005年中国微型小说精选,中国作家协会创研部,长江文艺出版社
02369153,5.6,000011,2008-1,2007年中国微型小说精选,中国作协创研部,湖北长江文艺
01290963,8.4,000014,2001-9-1,世界微型小说经典（欧洲卷）,郑允钦,百花洲文艺出版社
01129013,0.0,000004,2003-8-1,中国当代微型小说精华,郑允钦 / 张越 / 吴金,人民文学出版社
01286684,7.4,000014,2001-9-1,世界微型小说经典（亚洲卷）,郑允钦,百花洲文艺出版社
01325117,0.0,000010,2001-9-1,世界微型小说经典(中国卷),吴金,百花洲文艺出版社
01187891,0.0,000004,2004-9,中国当代微型小说排行榜,冰峰 陈亚美,漓江出版社
01703367,0.0,000017,2009-10,外国微型小说300篇（上下）,郑允钦,百花洲文艺
01801799,8.5,000036,2006-4,微型小说鉴赏辞典,江曾培,上海辞书出版社
01596656,0.0,000000,1900-01-01,2003佳作,冰峰,漓江出版社
01394441,0.0,000009,2005-1,2004中国年度微型小说,《微型小说》选编,漓江出版社
01491603,0.0,000012,2006-1,2005中国年度微型小说,冰峰,漓江出版社
01966039,0.0,000009,2007-1,2006年中国微型小说精选,本社,长江文艺
02678179,0.0,000007,2008-1,2007中国年度微型小说,本社,漓江
01197594,8.0,000037,2004-11-1,外国百篇经典微型小说,郑允钦,长江文艺出版社
01223634,0.0,000008,2005-1-1,2004中国年度小小说,郭昕 / 杨晓敏 / 寇云峰,漓江出版社
01473310,0.0,000004,2006年1月,2005中国年度小小说,杨晓敏 郭昕 寇云峰 选编,漓江出版社
02005957,0.0,000006,2007-1,2006中国年度小小说,杨晓敏等选编,漓江出版社
02699892,7.3,000010,2008-1,2007中国年度小小说,本社,漓江
01068390,0.0,000006,2003-07,小小说300篇,杨晓敏,长江文艺出版社
01392637,0.0,000004,2005-4,小小说十五家,马明博,百花文艺出版社
01091852,7.5,000026,2001-8,《小小说选刊》十五年获奖作品精选,杨晓敏,长江文艺出版社
01056729,7.0,000029,2004-09,阴阳之间,（美）霍桑 等,上海社会科学院出版社
01816900,0.0,000009,2006-4,美人展,孙方友,河南文艺出版社
01821895,0.0,000002,2006-4,紫绡帘,聂鑫森,河南文艺出版社
01816902,0.0,000003,2006-4,黑夜里的老拳击手,野莽,河南文艺
01809668,0.0,000006,2006-4,怀念拥有阳光的日子,墨白,河南文艺出版社
01312329,0.0,000007,2005-4,第二届小小说金麻雀奖获奖作品,百花园杂志社,漓江
01163386,0.0,000008,2004-5,首届中国小小说金麻雀奖获奖作品集（上下）,百花园杂志社 编,广西漓江
01607324,0.0,000000,2002-9,当代小小说名家珍藏.下卷,杨晓敏,河南文艺出版社
01607323,0.0,000000,2002-9,当代小小说名家珍藏.中卷,杨晓敏,河南文艺出版社
01607322,0.0,000000,2002-9,当代小小说名家珍藏.上卷,杨晓敏,河南文艺出版社
01025119,0.0,000000,1997-04,小小说百家创作谈,王保民,河南文艺出版社
