ID,Rating,Votes,Date,Title,Author,Publisher
01769784,7.7,000183,200604,解秘占星术,（英）帕克，等,中国旅游出版社
03899039,8.1,012438,2010-02,刺猬的优雅,[法] 妙莉叶·芭贝里,南京大学出版社
02188580,7.9,001171,2007-1,Eat,Pray,Love,Elizabeth Gilbert,Penguin Books
03609132,8.4,035471,2009-6,把时间当作朋友,李笑来,电子工业出版社
01005193,8.6,005526,2004-10,重新认识你自己,（印）克里希那穆提,群言出版社
01441853,8.9,005396,2002-2,伯里曼人体结构绘画教学,[美] 乔治·伯里曼,广西美术出版社
01080687,8.1,007198,2004-8,厨房,[日] 吉本芭娜娜,上海译文出版社
01457542,9.3,001641,2005-3,芥川龙之介全集,[日] 芥川龙之介,山东文艺出版社
01028476,8.2,000138,2000-01,照相馆的故事,鉴君再现工作室：鉴君 / 中央美术学院：王且力（编著）,北京希望电子出版社
01957986,7.4,001984,2007-1,生日快乐,刘若英 文字 / 黄鸿飞 摄影,当代世界出版社
01103080,7.9,001935,2000-8,金色笔记,（英）多丽丝﹒莱辛,译林出版社
01336162,7.9,000140,2005年01月20日,啊!敗給魔術,劉謙,高寶
01349683,8.0,001660,2005-4-1,亂寫,范曉萱,年代全球文化
02972014,8.1,000827,2008-2-5,巫言,朱天文,INK印刻
01371801,8.6,001076,1997,七宗罪,黃碧雲,臺北大田
01388190,8.6,001410,1997-7-8,荒人手記,朱天文,時報出版
01036274,8.6,051755,2004-5,夏洛的网,[美] E.B.怀特,上海译文出版社
03010133,8.4,013958,2008-3,琥珀·恋爱的犀牛,廖一梅,新星出版社
01351678,9.0,003908,1999 年 09 月 15 日,夏宇詩集／Salsa,夏宇,現代詩
01394250,8.9,001040,1995-11,荒原,T.S.艾略特 / H.W朗费罗 / 沃尔特·惠特曼,中国工人出版社
