ID,Rating,Votes,Date,Title,Author,Publisher
30449482,8.2,000061,2019-3,三樓書記室的暗號,太永浩,商周出版公司
34890296,7.6,000027,2019-12-5,偉大的接班人,安娜．費菲爾德 (Anna Fifield),寶鼎出版社
34436092,0.0,000004,2019-7-5,北韓一百問,Juliette Morillot / Dorian Malovic,立緖文化
30487659,0.0,000006,2019-5-4,非軍事區之北,安德烈.蘭科夫(Andrei Lankov),麥田
30251644,0.0,000004,2018-7-4,金正恩的外交遊戲,牧野愛博,八旗文化
26847432,8.1,001696,2016-7,為了活下去,朴研美,大塊文化
26285267,0.0,000007,2015-2-3,A Kim Jong-Il Production,Paul Fischer,Flatiron Books
25734232,8.4,000016,2013-10,誘拐與決斷,蓮池薰,商周出版公司
26449650,7.8,000157,2015-8-1,擁有七個名字的女孩,李晛瑞 / 大衛.強,愛米粒
26378815,6.5,000045,2015-6-24,北韓,和田春樹,聯經
26303947,0.0,000000,2015-3-17,The Great Leader and the Fighter Pilot,Blaine Harden,Viking Books
26314796,9.6,000017,2014-12-22,The Real North Korea,Andrei Lankov,Oxford University Press
26330486,8.4,000023,2015-4-14,North Korea Confidential,Daniel Tudor / James Pearson,Tuttle Publishing
02972538,8.9,000288,2008-1,民主转型与巩固的问题,胡安·J·林茨 / 阿尔弗莱德·斯泰潘,浙江人民出版社
26269980,7.2,000202,2014-12,沒有您，就沒有我們,[美]金淑姬（Suki Kim）,臉譜出版
26253342,0.0,000002,2014-8-12,A Capitalist in North Korea,Felix Abt,Tuttle Publishing
26136096,7.3,000065,2014-10-14,Without You,There Is No Us,Suki Kim,Crown
25892571,5.3,000061,2014-7,平壤冷麵,尚-呂克．柯亞達廉 / Jean-Luc Coatalem,商周
25894699,8.9,000043,2014-5-30,我想活得像個人,李學俊,大田出版
25859526,4.6,000047,2014-1,我的平壤故事,杜白羽,华夏出版社
03938457,6.3,000044,1994-5,现在想成为女人,金贤姬,中国人民公安大学出版社
04873428,0.0,000001,2010-03,Im Dienst des Diktators,Ingrid Steiner-Gashi / Dardan Gashi,Ueberreuter
25732616,0.0,000002,2013-7-1,Brothers at War,Sheila Miyoshi Jager,W. W. Norton &amp; Company
21345970,8.2,000155,2013-2-21,逃出14號勞改營,Blaine Harden / 申東赫,智園出版有限公司
24827136,0.0,000012,2013-5,異色·北韓,項明生,天地圖書
10752100,9.1,000014,2012-4-3,The Impossible State,Victor Cha,Ecco
20370766,7.9,000094,2012-11-13,最純潔的種族,麥爾斯 / B. R. Myers,臉譜出版社
03665630,0.0,000000,1994-10-1,北朝鲜,（日）铎木昌之,月旦出版社股份有限公司
10825964,0.0,000009,2012-6,朝鮮是個謎,江迅,明報出版社
11637051,8.1,000888,2012-9-5,平壤水族馆,姜哲煥 / 皮耶·李古樂,衛城出版
10779980,6.8,000047,2012-4-1,父親金正日與我,五味洋治,新世紀出版社
