ID,Rating,Votes,Date,Title,Author,Publisher
01825593,9.4,001092,1989-4-1,小学生十万个为什么,程明 主编,黑龙江技术出版社
01058474,8.4,000085,1996-9-1,科学的历程,吴国盛,湖南科学技术出版社
02177417,0.0,000002,1999年04月,高温超导 (平装),解思深,湖南教育出版社
01067526,0.0,000005,1994-08,声学漫谈,马大猷 / 等,湖南教育出版社
01072485,0.0,000004,1998-09,从宇宙大爆炸谈起,柴之芳,湖南教育出版社
01041455,0.0,000001,1999-8-1,宇宙地球生命(化学家眼里的生命)/走近化学丛书,王文清,湖南教育出版社
02178211,0.0,000001,2001年08月,永存的视觉:走进感光化学世界 (平装),陈萍,湖南教育出版社
01008061,7.3,000010,1997-07,脊椎动物话古今,叶祥奎,湖南教育出版社
01080528,0.0,000000,1999-10,开发自我,高云鹏 / 等,湖南教育出版社
03943235,0.0,000000,1996-6,艰辛中塑成了乐园材料化学的故事,姜淦萍,上海市科学普及出版社
01633861,8.7,000028,2000-3,相对论与时空,郑庆璋,山西科学技术出版社
01078878,0.0,000004,1999-10,物理学与人类文明,赵峥,广西教育出版社
01038669,0.0,000002,1999-10,化学的明天,宋心琦,广西教育出版社
01199433,0.0,000003,2003-10,探索地外文明,卞毓麟,广西教育出版社
01199432,0.0,000002,2003-10,站在两极看未来,位梦华,广西教育出版社
01227196,0.0,000005,2001-9-1,宇宙佳音,温学诗 / 吴鑫基,上海科技教育出版社
01322944,0.0,000002,2002-3,世纪中兴,周嘉华 / 倪莉,上海科技教育出版社
01094795,0.0,000004,2001-12-01,诺贝尔奖百年鉴  蛇杖生辉 临床医学与药物,刘学礼,上海科技教育出版社
01744218,7.2,000014,2003-8-1,宇宙飞弹:天体物理学中的高能粒子,罗杰·柯莱，布鲁斯·道森,江西教育出版社
01398416,8.6,000203,2005-7,边缘奇迹,于渌 / 郝柏林 / 陈晓松,科学出版社
01000445,8.6,005968,2003-01,时间简史,史蒂芬・霍金,湖南科学技术出版社
01206206,8.1,001506,2007-6-1,皇帝新脑,罗杰・彭罗斯 / Roger Penrose,湖南科学技术出版社
03144300,9.2,000320,2008-6,通向实在之路,[英]罗杰·彭罗斯,湖南科学技术出版社
01322986,8.1,000269,1992-2-1,原子中的幽灵,戴维斯,湖南科学技术出版社
01068802,8.1,000780,2002-2-1,时间之箭,[英] 彼得·柯文尼 / 罗杰·海菲尔德,湖南科学技术出版社
01037290,8.0,000525,1995,莎士比亚、牛顿和贝多芬,S.钱德拉塞卡,湖南科学技术出版社
01970216,8.8,000067,2006-12,孤独的科学之路,卡迈什瓦尔·C·瓦利,上海科技教育出版社
01322880,8.1,000465,1997-1,夸克与美洲豹,盖尔曼,湖南科学技术出版社
01313582,8.6,000575,1996-8,千亿个太阳,[德] 鲁道夫·基彭哈恩,湖南科学技术出版社
03207038,7.8,000070,2008/07/01,纠缠态,（美）阿米尔·艾克塞尔 著 / 庄星来 译,上海科学技术文献出版社
01445709,7.9,000119,2005-10,上帝的方程式,Amir D. Aczel,上海译文出版社
01453761,8.6,000139,2005-7,改变世界的方程,哈拉尔德·弗里奇 (Fritzsch H.),上海科技教育出版社
01841561,8.2,000143,2006-4,天地有大美,(英)格雷厄姆·法米罗,上海科技教育出版社
01030451,8.2,000205,1998-12,确定性的终结,伊利亚·普利高津,上海科技教育出版社
