ID,Rating,Votes,Date,Title,Author,Publisher
01017900,8.6,000048,1996-11,席勒戏剧诗歌选,席勒(德),人民文学出版社
02193876,8.8,003197,2007-7,浮士德,歌德,上海译文出版社
01075540,8.9,000946,1979-12,拉奥孔,（德）莱辛,人民文学出版社
01593649,8.2,000112,2007-4,阿道尔夫,本雅明·贡斯当,安徽教育出版社
01277981,8.8,013589,2003-2-1,社会契约论,卢梭,商务印书馆
02033089,8.2,000051,1982,博马舍戏剧二种,(法)博马舍,人民文学出版社
02140700,7.5,000041,2007-7,狄德罗的《百科全书》,狄德罗,花城出版社
01916476,8.5,000154,1980-3,伏尔泰小说选,[法] 伏尔泰,人民文学出版社
02356489,9.2,000065,2007-8,论法的精神（全四册）,孟德斯鸠,中国社会科学出版社
01949666,8.9,000098,1957,布莱克诗选,布莱克 / William Blake,人民文学出版社
02033059,7.8,000058,1985,彭斯诗选,(英)彭斯,人民文学出版社
01178535,8.7,001255,1980-4-1,人性论（上下）,[英]休谟,商务印书馆
01211052,8.6,001495,2002-4-1,罗马帝国衰亡史（上册）,[英] 爱德华·吉本,商务印书馆
26300028,8.8,000079,2015-3,饥渴的想象,[英] 塞缪尔·约翰逊,生活·读书·新知三联书店
07007773,8.7,000158,2012-3-1,项狄传,(英)劳伦斯·斯特恩,上海译文出版社
01203261,8.2,000082,1993-10,弃儿汤姆·琼斯史,[英] 亨利·菲尔丁,上海译文出版社
01888031,7.8,006180,2006-8,格列佛游记,斯威夫特,上海译文出版社
24875527,7.8,000023,2013-7-1,英国小品文选,［英］斯梯尔等,吉林出版集团有限责任公司
02154210,8.5,000172,2007-6,伦敦的叫卖声 (中英对照),[英] 约瑟夫·艾迪生,译林出版社
02105546,8.0,000068,2007-9,秀发遭劫记,[英] 蒲柏,湖北教育出版社
03624145,8.4,000233,2010-8,诗的艺术,布瓦洛,人民文学出版社
03112559,8.6,000343,2008-5,道德箴言录,[法] 拉罗什福科,新世界出版社
24749044,7.5,000019,2013-8,品格论（全二册）,(法)拉布吕耶尔,花城出版社
02066444,8.6,000086,2007-1,拉封丹寓言全集,多雷,湖北教育出版社
01370954,8.2,000113,2000-6-1,費德爾,拉辛,桂冠
03131641,8.6,000800,2008-6,莫里哀喜剧六种,[法]莫里哀,上海译文出版社
06967997,7.7,000090,2012-1-1,高乃依戏剧选,(法)高乃依,吉林出版集团有限责任公司
25870677,7.8,000150,2014-6,笛卡尔-牛津通识读本,[英国]汤姆·索雷尔,译林出版社
04891143,0.0,000004,1956,一切为了爱情,[英] 约翰·德莱顿,新文艺出版社
20259499,7.5,000230,2012-11,忧郁的解剖,[ 英] 罗伯特• 伯顿,金城出版社
11608126,9.4,000054,2012-8,莎士比亚全集,威廉·莎士比亚,中国画报出版社
04711466,8.0,002005,2010年3月,培根随笔,[英]弗朗西斯·培根,上海译文出版社
03616565,8.6,001145,2009-3,蒙田随笔全集（全三卷）,（法）蒙田,上海书店出版社
01885414,8.6,000072,1987-2,堂吉诃德,米盖尔·德·塞万提斯,人民文学出版社
02161688,7.7,000500,2007-7,巨人传,(法)拉伯雷,上海译文出版社
22994120,8.8,000058,2013-3,疯狂的罗兰,[意大利] 阿里奥斯托,安徽人民出版社
25755781,9.6,000039,2013-10-1,马基雅维利全集,马基雅维利,吉林出版集团有限责任公司
02150813,8.5,000217,1983-12-01,日本古典俳句选,(日)松尾芭蕉等,湖南人民出版社
01006113,7.8,016077,1999-07,源氏物语,[日本]紫式部,人民文学出版社
03616209,0.0,000000,2004/02,柿本人麻呂と和歌史,村田右富実,和泉書院
06430503,8.7,000381,2012-4,万叶集精选,钱稻孙 译 / 文洁若 编 / 曾维德 辑注,上海书店出版社
01021709,8.6,004657,1998-05,桃花扇,孔尚任,人民文学出版社
01073708,9.0,009439,1963-4-1,牡丹亭,汤显祖,人民文学出版社
01036397,9.1,003319,1989-9,全本新注聊斋志异（全三册）,[清] 蒲松龄 著 / 朱其铠 等校注,人民文学出版社
01022951,8.4,002418,1983-10,长生殿,洪昇,人民文学出版社
01507423,8.4,002716,1977-1,儒林外史,吴敬梓,人民文学出版社
01891015,9.5,001244,1973-12,三国演义（共两册）,罗贯中,人民文学出版社
01891441,9.3,000437,1978-12,汉魏六朝诗选,余冠英 选注,人民文学出版社
01891934,9.0,000227,1978-4,唐诗选,中国科学院文学研究所,人民文学出版社
01891443,8.9,000146,1979.10 2版,三曹诗选,余冠英,人民文学出版社
01054581,9.1,000125,2004-03,宋诗选,张鸣 选注,人民文学出版社
10354150,9.1,000049,2011-12-1,汉魏六朝文选,刘文忠,人民文学出版社
03229768,8.1,000037,1956-5,元人杂剧选,顾肇仓 选注,人民文学出版社
01007305,9.6,291142,1996-12,红楼梦,[清] 曹雪芹 著 / 高鹗 续,人民文学出版社
01008357,8.6,057707,1997-1,水浒传（全二册）,[明] 施耐庵 / 罗贯中,人民文学出版社
01029553,8.9,058658,2004-8,西游记（全二册）,吴承恩,人民文学出版社
01016631,8.5,007670,1998-04,西厢记,王实甫,人民文学出版社
01202670,8.1,000055,2000-3-1,窦娥冤:关汉卿杂剧集,关汉卿,浙江古籍出版社
03345577,8.4,000484,2009-1,鲁拜集,莪默•伽亚谟  著 / 埃德蒙•杜拉克  插图,吉林出版集团有限责任公司
01448632,8.8,000346,2000-1,埃达,[冰岛] 佚名,译林出版社
01085481,9.0,000127,2003-2,萨迦,[冰岛] 佚名,译林出版社
01144729,8.6,000051,2000-1,列王纪,[波斯] 菲尔多西,译林出版社
04158645,0.0,000006,1958,鲁达基诗选,[波斯] 鲁达基,人民文学出版社
01001690,8.9,000091,1985-11-01,李商隐诗集疏注（上、下册）,(唐)李商隐 / 叶葱奇注,人民文学出版社
01870816,9.1,000100,2006.8,白居易诗集校注（全六册）,白居易 / 谢思炜 校注,中华书局
25818901,8.7,000144,2014-2-1,杜甫,洪业,上海古籍出版社
10617729,8.6,000117,2012-4,曹操集,[三国]曹操 著 / 中华书局编辑部 编,中华书局
05403733,9.5,000269,2011-3,李太白全集,（唐）李白 著 / （清）王琦 注,中华书局
04220044,7.3,000153,2010.1,遗嘱集,[法]维庸,华东师范大学出版社
02194049,7.9,000332,2007-7,坎特伯雷故事,杰弗雷·乔叟,上海译文出版社
01892291,7.5,003730,2006-8-1,十日谈,（意）卜伽丘,上海译文出版社
25777432,9.1,002072,2013-11-1,罗马人的故事（礼品装，全15册）,盐野七生,中信出版社
01898275,8.9,000382,1992,贝奥武甫,佚名,生活·读书·新知三联书店
01144731,8.5,000190,1999-6,贝奥武甫 罗兰之歌 熙德之歌 伊戈尔出征记,佚名,译林出版社
02288707,8.0,000029,2007-8,忏悔录（全2册）,圣奥古斯丁,中国社会科学出版社
06395218,9.6,000298,2011-3,陶渊明集笺注,袁行霈,中华书局
02377241,9.5,000905,2008,世說新語箋疏（全三冊）,余嘉锡 / none,中华书局
01486915,9.1,000160,2005-5,战国策,刘向 编,齐鲁书社
01486913,9.3,000029,2005-1,国语,左丘明,齐鲁书社
03072866,9.1,000033,1937年1月初版,史記,司馬遷,臺灣商務印書館
