ID,Rating,Votes,Date,Title,Author,Publisher
03217819,0.0,000003,2008-11-17,The Superorganism,Bert Hölldobler / Edward O. Wilson,W. W. Norton &amp; Company
02133089,0.0,000003,2006-09-05,The Creation,Edward O. Wilson,W. W. Norton
01551554,8.5,000073,2001-8,论人性,[美] 爱德华·O. 威尔逊,浙江教育出版社
01060088,8.6,000175,2003-06,蚂蚁的故事,[德] 贝尔特·荷尔多布勒 / [美] 爱德华·O·威尔逊,海南出版社
01661761,8.1,000017,2003-1,生命的未来,[美]爱德华.威尔逊,上海人民出版社
03119313,0.0,000009,1988,人类的本性,(美) 爱得华·威尔逊,福建人民出版社
01964867,9.2,000081,2007-1,昆虫的社会,爱德华·O·威尔逊,重庆出版集团,重庆出版社
01660865,8.4,000042,2000-06-01,大自然的猎人,[美]爱德华·威尔,上海科技
02053754,8.5,000178,2006-7,大自然的猎人,[美] 爱德华·威尔逊,上海科学技术出版社
01011671,6.9,000033,2002-04,论契合,爱德华.威尔逊,三联书店
03156699,8.5,000248,2008-5,社会生物学,爱德华·O·威尔逊,北京理工大学出版社
01148193,8.5,000101,2004-1,生命的多样性,[美] 爱德华·欧·威尔逊,湖南科学技术出版社
01315191,8.0,000193,2005-05,生命的未来,（美）爱德华・威尔逊,上海人民出版社
